ISBN 13,Amazon Category,Reviews,Rating,Book Name,Author,Publishing Date,Quality,Price,Age Group,1113
9788129141996,100 Lifetime Children,"11,595",4.5,The Blue Umbrella,Ruskin Bond,7 January 1992,Paperback,81,Mixed,https://www.bookdepository.com/Blue-Umbrella-Ruskin-Bond/9788171673407?ref=grid-view&qid=1656929237735&sr=1-1
9780142410318,100 Lifetime Children,"11,127",4.6,Charlie and the Chocolate Factory,Roald Dahl,11 February 2016,Paperback,293,Mixed,https://www.bookdepository.com/Charlie-Chocolate-Factory-Roald-Dahl/9780142410318?ref=grid-view&qid=1656929375713&sr=1-1
9780099572954,100 Lifetime Children,"10,831",4.4,The Secret Garden (Vintage Classics),Frances Hodgson Burnett,2 August 2012,Paperback,288,Mixed,https://www.bookdepository.com/Secret-Garden-Frances-Hodgson-Burnett/9780099572954?ref=grid-view&qid=1656931825321&sr=1-1
9780385020596,100 Lifetime Children,"10,482",4.8,Where the Red Fern Grows: The Story of Two Dogs and a Boy,Wilson Rawls,1 September 1996,Paperback,308,Ages: 0 - 8 years,https://www.bookdepository.com/Where-Red-Fern-Grows-Wilson-Rawls/9780385020596?ref=grid-view&qid=1656930577650&sr=1-1
9780099572961,100 Lifetime Children,"10,373",4.5,Little Women (Vintage Classics),Louisa May Alcott,2 August 2012,Paperback,166,Mixed,https://www.bookdepository.com/Little-Women-Louisa-May-Alcott/9780099572961?ref=grid-view&qid=1656929605713&sr=1-1
9780141354934,100 Lifetime Children,"10,222",4.4,A Wrinkle in Time (A Puffin Book),Madeleine L'Engle,3 July 2014,Paperback,253,Ages: 9 - 11 years,https://www.bookdepository.com/Wrinkle-Time-Madeleine-LEngle/9780141354934?ref=grid-view&qid=1656930019378&sr=1-1
9788129118929,100 Lifetime Children,"9,797",4.5,Great Stories for Children,Ruskin Bond,1 November 2011,Paperback,160,Ages: 8 years and up,https://www.bookdepository.com/Great-Stories-for-Children-Ruskin-Bond/9788129118929?ref=grid-view&qid=1656929264539&sr=1-1
9780060556501,100 Lifetime Children,"9,529",4.6,"The Lion, the Witch and the Wardrobe: Book 2 (The Chronicles of Narnia)",C.S. Lewis,1 April 2010,Paperback,190,Mixed,https://www.bookdepository.com/Lion-Witch-Wardrobe-C-S-Lewis/9780060556501
9780451474575,100 Lifetime Children,"9,170",4.8,Llama Llama Red Pajama,Anna Dewdney,5 May 2015,Board book,540,Ages: 1 - 3 years,https://www.bookdepository.com/Llama-Llama-Red-Pajama-Anna-Dewdney/9780451474575?ref=grid-view&qid=1656930480989&sr=1-1
9780141321004,100 Lifetime Children,"9,080",4.3,Treasure Island,Robert Louis Stevenson,1 January 2013,Paperback,15,Ages: 8 years and up,https://www.bookdepository.com/Treasure-Island-Robert-Louis-Stevenson/9780141321004?ref=grid-view&qid=1656929889432&sr=1-1
9781405216340,100 Lifetime Children,"8,020",4.5,The Little Prince,Hardcover,1 March 2016,Paperback,159,Mixed,https://www.bookdepository.com/Little-Prince-Antoine-de-Saint-Exupery/9781405216340?ref=grid-view&qid=1656929545873&sr=1-2
9781847495839,100 Lifetime Children,"7,928",4.4,The Jungle Book (Puffin Classics),Rudyard Kipling,8 June 2009,Paperback,0,Ages: 10 - 12 years,https://www.bookdepository.com/Jungle-Book-Rudyard-Kipling/9780141325293?ref=grid-view&qid=1656932254510&sr=1-1
9780448456942,100 Lifetime Children,"6,682",4.8,The Story of Ferdinand,Munro Leaf,1 January 1936,Hardcover,784,Ages: 3 - 5 years,https://www.bookdepository.com/Story-Ferdinand-Munro-Leaf/9780448456942?ref=grid-view&qid=1656931759009&sr=1-1
9780141368627,100 Lifetime Children,"6,580",4.7,Island of the Blue Dolphins (A Puffin Book),Scott O'Dell,7 July 2016,Paperback,315,Ages: 11 years and up,https://www.bookdepository.com/Island-Blue-Dolphins-Scott-ODell/9780141368627?ref=grid-view&qid=1656930497539&sr=1-1
9781406358780,100 Lifetime Children,"6,128",4.6,Guess How Much I Love You,Sam McBratney,2 October 2014,Board book,354,Ages: 2 - 5 years,https://www.bookdepository.com/Guess-How-Much-I-Love-You-Sam-McBratney/9781406358780?ref=grid-view&qid=1656929937920&sr=1-1
9780141321059,100 Lifetime Children,"5,643",4.4,The Call of the Wild (A Puffin Book),Jack London,6 March 2008,Paperback,238,Mixed,https://www.bookdepository.com/Call-Wild-Jack-London/9780141321059?ref=grid-view&qid=1656931450557&sr=1-1
9781846143854,100 Lifetime Children,"5,412",4.9,A Light in the Attic,Shel Silverstein,2 June 2011,Pamphlet,470,Ages: 6 years and up,https://www.bookdepository.com/Light-Attic-Shel-Silverstein/9781846143854?ref=grid-view&qid=1656932309432&sr=1-1
9780141359786,100 Lifetime Children,"5,371",4.7,Bridge to Terabithia (A Puffin Book),Katherine Paterson,2 July 2015,Paperback,268,Ages: 8 - 10 years,https://www.bookdepository.com/Bridge-Terabithia-Katherine-Paterson/9780141359786?ref=grid-view&qid=1656930520822&sr=1-1
9781853261220,100 Lifetime Children,"5,343",4.4,"SJC: THE WIND IN THE WILLOWS, NA",Kenneth Grahame,1 November 2002,Paperback,161,Ages: 4 - 8 years,https://www.bookdepository.com/Wind-Willows-Kenneth-Grahame/9781853261220?ref=grid-view&qid=1656934151272&sr=1-1
9780689711732,100 Lifetime Children,"5,087",4.8,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Judith Viorst,15 July 1987,Paperback,548,Mixed,https://www.bookdepository.com/Alexander-Terrible-Horrible-No-Good-Very-Bad-Day-Judith-Viorst/9780689711732?ref=grid-view&qid=1656932079121&sr=1-1
9780141321028,100 Lifetime Children,"4,955",4.6,The Wizard of Oz (Puffin Classics),L. Frank Baum,14 May 2008,Paperback,298,Ages: 8 - 12 years,https://www.bookdepository.com/Wizard-Oz-L-Frank-Baum/9780141321028?ref=grid-view&qid=1656930627387&sr=1-1
9781526615251,100 Lifetime Children,"4,869",4.7,Tuck Everlasting,Natalie Babbitt,1 January 2001,Paperback,299,Mixed,https://www.bookdepository.com/Tuck-Everlasting-Natalie-Babbitt/9781526615251?ref=grid-view&qid=1656931009496&sr=1-2
9781338740264,100 Lifetime Children,"4,792",4.8,Smile (Graphix),Not known,1 July 2014,Paperback,412,Ages: 8 - 12 years,https://www.bookdepository.com/Smile-Graphic-Novel-Raina-Telgemeier/9781338740264?ref=grid-view&qid=1656930689682&sr=1-1
9780141365466,100 Lifetime Children,"4,781",4.7,Matilda,Roald Dahl,1 February 2019,Paperback,281,Mixed,https://www.bookdepository.com/Matilda-Roald-Dahl/9780141365466?ref=grid-view&qid=1656929434393&sr=1-2
9780064430227,100 Lifetime Children,"4,722",4.8,Harold and the Purple Crayon (Purple Crayon Books),Crockett Johnson,29 September 2015,Paperback,580,Ages: 4 - 8 years,https://www.bookdepository.com/Harold-Purple-Crayon-Crockett-Johnson/9780064430227?ref=grid-view&qid=1656932038058&sr=1-1
9781844285136,100 Lifetime Children,"4,332",4.8,Don't Let the Pigeon Drive the Bus!,Mo Willems,7 March 2005,Paperback,"1,168",Ages: 3 - 7 years,https://www.bookdepository.com/Dont-Let-Pigeon-Drive-Bus-Mo-Willems/9781844285136?ref=grid-view&qid=1656931387222&sr=1-1
9780147514028,100 Lifetime Children,"4,233",4.5,Heidi (Vintage Children's Classics),Hardcover,6 September 2012,Paperback,270,Ages: 9 - 11 years,https://www.bookdepository.com/Heidi-Johanna-Spyri/9780147514028
9780763680893,100 Lifetime Children,"4,002",4.8,"The Tale of Despereaux: Being the Story of a Mouse, a Princess, Some Soup, and a Spool of Thread",Kate DiCamillo,7 May 2015,Paperback,335,Ages: 9 - 11 years,https://www.bookdepository.com/Tale-Despereaux-Kate-DiCamillo/9780763680893?ref=grid-view&qid=1656930863497&sr=1-1
9781368042369,100 Lifetime Children,"3,995",4.5,"Artemis Fowl (Book 1) (Artemis Fowl, 17)",Eoin Colfer,1 April 2019,Paperback,271,Mixed,https://www.bookdepository.com/Artemis-Fowl-3-Book-Paperback-Boxed-Set-Eoin-Colfer/9781368042369?ref=grid-view&qid=1656930606430&sr=1-1
9780141321103,100 Lifetime Children,"3,955",4.4,The Adventures of Tom Sawyer,Mark Twain,1 May 2015,Paperback,151,Mixed,https://www.bookdepository.com/Adventures-Tom-Sawyer-Mark-Twain/9780141321103?ref=grid-view&qid=1656929649500&sr=1-2
9780142402498,100 Lifetime Children,"3,789",4.7,Pippi Longstocking (Puffin Modern Classics),Astrid Lindgren,15 August 2012,Paperback,392,Mixed,https://www.bookdepository.com/Pippi-Longstocking-Puffin-Modern-Classics-Astrid-Lindgren/9780142402498?ref=grid-view&qid=1656930262198&sr=1-1
9780143333647,100 Lifetime Children,"3,589",4.7,How I Taught My Grandmother to Read: And Other Stories,Not known,1 January 2015,Paperback,189,Ages: 9 - 12 years,https://www.bookdepository.com/How-I-Taught-My-Grand-Mother-Read-Murthy-Sudha/9780143333647?ref=grid-view&qid=1656929408389&sr=1-5
9780141366302,100 Lifetime Children,"3,374",4.3,Gulliver's Travels (Puffin Classics),Jonathan Swift,19 April 2016,Paperback,304,Ages: 10 years and up,https://www.bookdepository.com/Gullivers-Travels-Jonathan-Swift/9780141366302?ref=grid-view&qid=1656932286740&sr=1-2
9780141322575,100 Lifetime Children,"3,151",4.4,Peter Pan (Puffin Classics),J. M. Barrie,5 March 2009,Paperback,297,Mixed,https://www.bookdepository.com/Peter-Pan-J-M-Barrie/9780141322575?ref=grid-view&qid=1656931655288&sr=1-2
9780007150366,100 Lifetime Children,"2,850",4.7,Lost and Found,Oliver Jeffers,26 February 2015,Paperback,292,Mixed,https://www.bookdepository.com/Lost-Found-Oliver-Jeffers/9780007150366?ref=grid-view&qid=1656930207144&sr=1-1
9781853261077,100 Lifetime Children,"2,832",4.5,The Railway Children (Vintage Children's Classics),E Nesbit,2 August 2012,Paperback,315,Mixed,https://www.bookdepository.com/Railway-Children-E-Nesbit/9781853261077?ref=grid-view&qid=1656930978031&sr=1-2
9780590225175,100 Lifetime Children,"2,776",4.7,The Real Mother Goose,Paperback,1 September 1994,Hardcover,52,Ages: 4 - 8 years,https://www.bookdepository.com/Real-Mother-Goose-Blanche-Fisher-Wright/9780590225175?ref=grid-view&qid=1656931270211&sr=1-1
9780670175918,100 Lifetime Children,"2,622",4.9,Blueberries for Sal,Robert McCloskey,18 September 1948,Hardcover,880,Mixed,https://www.bookdepository.com/Blueberries-for-Sal-Robert-Mccloskey/9780670175918?ref=grid-view&qid=1656932192390&sr=1-2
9780140564341,100 Lifetime Children,"2,587",4.9,Make Way for Ducklings (Picture Puffins),Robert McCloskey,1 February 1999,Paperback,320,Mixed,https://www.bookdepository.com/Make-Way-for-Ducklings-Robert-McCloskey/9780140564341?ref=grid-view&qid=1656931124820&sr=1-1
9780141354927,100 Lifetime Children,"2,482",4.8,Mrs Frisby and the Rats of NIMH (A Puffin Book),Robert C. O'Brien,3 July 2014,Paperback,359,Mixed,https://www.bookdepository.com/Mrs-Frisby-Rats-NIMH-Robert-C-OBrien/9780141354927?ref=grid-view&qid=1656931209446&sr=1-1
9780448095011,100 Lifetime Children,"2,469",4.6,Nancy Drew 01: The Secret of the Old Clock,Paperback,14 October 2000,Hardcover,284,Mixed,https://www.bookdepository.com/Nancy-Drew-01-Secret-Old-Clock-Carolyn-Keene/9780448095011?ref=grid-view&qid=1656929960645&sr=1-1
9780141354835,100 Lifetime Children,"2,244",4.7,Stuart Little (A Puffin Book),E. B. White,3 July 2014,Paperback,221,Ages: 7 - 9 years,https://www.bookdepository.com/Stuart-Little-E-B-White/9780141354835?ref=grid-view&qid=1656930843143&sr=1-1
9780763645045,100 Lifetime Children,"2,239",4.8,Mercy Watson to the Rescue: 1,Kate DiCamillo,22 December 2009,Paperback,259,Mixed,https://www.bookdepository.com/Mercy-Watson-Rescue-Kate-DiCamillo/9780763645045?ref=grid-view&qid=1656930730677&sr=1-1
9781405272193,100 Lifetime Children,"2,094",4.6,The Enchanted Wood: The Magic Faraway Tree,Enid Blyton,8 May 2014,Paperback,105,Ages: 5 - 9 years,https://www.bookdepository.com/Enchanted-Wood-Enid-Blyton/9781405272193?ref=grid-view&qid=1656931234032&sr=1-1
9781847381484,100 Lifetime Children,"2,065",4.8,And Tango Makes Three,Justin Richardson,1 June 2005,Hardcover,193,Ages: 4 - 8 years,https://www.bookdepository.com/Tango-Makes-Three-Justin-Richardson/9781847381484?ref=grid-view&qid=1656931408460&sr=1-1
9780142404676,100 Lifetime Children,"2,041",4.7,Winnie-the-Pooh (Puffin Modern Classics),A.A. Milne,15 August 2012,Paperback,426,Mixed,https://www.bookdepository.com/Winnie-the-Pooh-Puffin-Modern-Classics---Milne-Ernest-H-Shepard/9780142404676
9780399214578,100 Lifetime Children,"1,649",4.9,Owl Moon,Jane Yolen,23 October 1987,Hardcover,"1,099",Mixed,https://www.bookdepository.com/Owl-Moon-Jane-Yolen/9780399214578?ref=grid-view&qid=1656932231076&sr=1-1
9780007174164,100 Lifetime Children,"1,407",4.7,A Bear Called Paddington,Michael Bond,26 May 2014,Paperback,362,Ages: 6 - 10 years,https://www.bookdepository.com/Bear-Called-Paddington-Michael-Bond/9780007174164?ref=grid-view&qid=1656930767872&sr=1-1
9780679886297,100 Lifetime Children,"1,395",4.7,"Go, Dog. Go!",P. D. Eastman,31 March 2011,Paperback,"2,102",Ages: 6 - 7 years,https://www.bookdepository.com/Go-Dog-Go-P-D-Eastman/9780679886297?ref=grid-view&qid=1656931489089&sr=1-1
9788129124067,100 Lifetime Children,"1,376",4.5,Malgudi Adventures: Classic Tales for Children,Not known,31 December 2003,Paperback,196,Ages: 10 years and up,https://www.bookdepository.com/Classic-Tales-for-Children-Terry-OBrien/9788129124067?ref=grid-view&qid=1656929475727&sr=1-1
9781733329293,100 Lifetime Children,"1,327",4.8,Good Night Stories for Rebel Girls: 100 Immigrant Women Who Changed the World (Volume 3),Elena Favilli,13 October 2020,Hardcover,569,Mixed,https://www.bookdepository.com/Good-Night-Stories-For-Rebel-Girls-100-Immigrant-Women-Who-Changed-World-Elena-Favilli/9781733329293?ref=grid-view&qid=1656930193808&sr=1-1
9780448089010,100 Lifetime Children,"1,179",4.5,Hardy Boys 01: The Tower Treasure (The Hardy Boys),Franklin W. Dixon,14 October 2000,Hardcover,284,Ages: 8 - 12 years,https://www.bookdepository.com/Hardy-Boys-01-Tower-Treasure-Franklin-W-Dixon/9780448089010?ref=grid-view&qid=1656930420583&sr=1-1
9780525467588,100 Lifetime Children,"1,069",4.8,House at Pooh Corner 90th Anniversary (R/J): The heart-warming companion title to A.A.Milne’s Winnie-the-Pooh - perfect for fans of all ages (Winnie-the-Pooh – Classic Editions),A.A. Milne,25 February 2016,Hardcover,722,Ages: 5 - 9 years,https://www.bookdepository.com/House-at-Pooh-Corner-Milne/9780525467588
9780140366501,100 Lifetime Children,983,4.6,Haroun and The Sea of Stories,Salman Rushdie,14 October 2000,Paperback,230,Mixed,https://www.bookdepository.com/Haroun-Sea-Stories-Salman-Rushdie/9780140366501?ref=grid-view&qid=1656930885505&sr=1-1
9781442457027,100 Lifetime Children,929,4.8,The Fantastic Flying Books of Mr. Morris Lessmore,William Joyce,19 June 2012,Hardcover,399,Mixed,https://www.bookdepository.com/Fantastic-Flying-Books-Mr-Morris-Lessmore-Joyce/9781442457027?ref=grid-view&qid=1656931470690&sr=1-1
9780007432394,100 Lifetime Children,723,4.6,"Big Nate: In a Class by Himself: 1 (Big Nate, 1)",Lincoln Peirce,10 March 2015,Paperback,609,Mixed,https://www.bookdepository.com/Big-Nate-Boredom-Buster-1-Lincoln-Peirce/9780007432394?ref=grid-view&qid=1656932321373&sr=1-1
9780544644489,100 Lifetime Children,591,4.8,Complete Adventures of Curious George 75th Anniversary Editi,H.A. Rey,4 October 2016,Hardcover,Not known,Ages: 4 - 7 years,https://www.bookdepository.com/Complete-Adventures-Curious-George-75th-Anniversary-Edition-H-Rey/9780544644489?ref=grid-view&qid=1656931433380&sr=1-1
9781405238182,100 Lifetime Children,589,4.6,The Story of Babar: The classic tale of an adventurous elephant that has enchanted generations of readers!,Jean de Brunhoff,7 January 2008,Paperback,569,Ages: 3 - 5 years,https://www.bookdepository.com/Story-Babar-Jean-de-Brunhoff/9781405238182?ref=grid-view&qid=1656932275523&sr=1-1
9780143330981,100 Lifetime Children,444,4.6,Malgudi Schooldays (Puffin Classics),Not known,30 October 2009,Paperback,200,Ages: 10 years and up,https://www.bookdepository.com/Puffin-Classics-Malgudi-School-R-K-Narayan/9780143330981?ref=grid-view&qid=1656930085311&sr=1-1
9789354222986,100 Lifetime Children,350,4.5,Amar Chitra Katha Folktales Collection (Amar Chitra Katha Folktales Series),Not known,30 March 2021,Paperback,345,Mixed,https://www.bookdepository.com/Amar-Chitra-Katha-Folktales-Collection-Amar-Chitra-Katha/9789354222986?ref=grid-view&qid=1656929865987&sr=1-1
9780099572985,100 Lifetime Children,275,4.6,Five Children and It (Vintage Classics),E Nesbit,2 August 2012,Paperback,177,Mixed,https://www.bookdepository.com/Five-Children-It-E-Nesbit/9780099572985?ref=grid-view&qid=1656931878449&sr=1-4
9781408845646,100 Lifetime Children,87,4.7,Harry Potter and the Philosopher’s Stone – 25th Anniversary Edition,J.K. Rowling,9 June 2022,Paperback,558,Ages: 8 years and up,https://www.bookdepository.com/Harry-Potter-Philosophers-Stone-J-K-Rowling/9781408845646?ref=grid-view&qid=1656929572949&sr=1-4
9780679805274,100 Lifetime Children,58,4.7,"Oh, the Places You'Ll Go! (Yellow Back Book)",Not known,5 August 2010,Paperback,Not known,Ages: 6 - 8 years,https://www.bookdepository.com/Oh-Places-Youll-Go-Dr-Seuss/9780008201487?ref=grid-view&qid=1656931737309&sr=1-1
9781405266062,100 Lifetime Children,41,4.5,The Bad Beginning,Lemony Snicket,25 February 2016,Paperback,385,Ages: 8 - 12 years,https://www.bookdepository.com/Bad-Beginning-Lemony-Snicket/9781405266062?ref=grid-view&qid=1656931635488&sr=1-1
9780141345246,100 Lifetime Children,39,4.5,Aesop's Fables (Puffin Classics),Aesop,2 May 2013,Paperback,351,Ages: 10 - 11 years,https://www.bookdepository.com/Aesops-Fables-Aesop/9780141345246?ref=grid-view&qid=1656932061139&sr=1-1
9789383331703,100 Lifetime Children,28,4.3,Simply Nanju (Children First),Not known,17 May 2016,Paperback,178,Mixed,https://www.bookdepository.com/Simply-Nanju-Zainab-Sulaiman/9789383331703?ref=grid-view&qid=1656932025421&sr=1-1
9789391047634,100 Lifetime Children,5,3.7,GREAT INDIAN CHILDREN’S STORIES,Stephen Alter,5 April 2022,Hardcover,450,Mixed,https://www.bookdepository.com/GREAT-INDIAN-CHILDRENS-STORIES/9789391047634?ref=grid-view&qid=1656931560881&sr=1-1
9781338290943,Amaon Editor Pick,"21,559",4.8,Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),Dav Pilkey,14 August 2019,Hardcover,410,Mixed,https://www.bookdepository.com/Dog-Man-For-Whom-the-Ball-Rolls-Graphic-Novel-Dog-Man-7-From-the-Creator-of-Captain-Underpants-Library-Edition-Dav-Pilkey/9781338290943
9781409186069,Amaon Editor Pick,"20,192",4.6,The Night Fire: A Ballard and Bosch Thriller (Ballard & Bosch 2),Michael Connelly,22 October 2019,Kindle Edition,248,Mixed,https://www.bookdepository.com/Night-Fire-Michael-Connelly/9781409186069?ref=grid-view&qid=1657004659699&sr=1-1
9780545852500,Amaon Editor Pick,"12,564",4.8,Guts,Raina Telgemeier,17 September 2019,Paperback,550,Ages: 8 - 12 years,https://www.bookdepository.com/Guts-Raina-Telgemeier/9780545852500?ref=grid-view&qid=1657005039440&sr=1-2
9780525580065,Amaon Editor Pick,"2,195",4.7,Just Mercy (Adapted for Young Adults): A True Story of the Fight for Justice,Bryan Stevenson,10 December 2019,Paperback,302,Mixed,https://www.bookdepository.com/Just-Mercy-Adapted-for-Young-Adults-Bryan-Stevenson/9780525580065?ref=grid-view&qid=1657005021135&sr=1-1
9781713507925,Amaon Editor Pick,"1,949",4.6,"Mindfulness for Teens in 10 Minutes a Day: Exercises to Feel Calm, Stay Focused & Be Your Best Self",Hardcover,24 September 2019,Paperback,"1,123",Mixed,https://www.bookdepository.com/Mindfulness-for-Teens-10-Minutes-Day-Jennie-Marie-Battistin/9781713507925?ref=grid-view&qid=1657004717599&sr=1-1
