isbn,name_y,review_count,Most Popular Series,Best Seller Series,Most Searched Tags,name_x,min_age,max_age,rating
B08BJ7RM7W,Baby University,160,,,,"Statistical Physics for Babies (Baby University) (January 2, 2018)",3,4,4.7
B08BJ6V871,Baby University,118,,,,"Quantum Information for Babies (Baby University) (January 2, 2018)",3,4,4.3
9780394800189,Beginner Books(R),"18,971",1,Editor Pick,,"Are You My Mother ? (June 12, 1960)",3,5,4.9
9780394829128,Beginner Books(R),"4,778",1,Editor Pick,,"Wacky Wednesday (Beginner Books(R)) (September 12, 1974)",3,5,4.9
9780394861029,Beginner Books(R),"17,933",1,Teacher Pick,,"It's Not Easy Being a Bunny: An Early Reader Book for Kids (Beginner Books(R)) (September 12, 1983)",3,5,4.8
9780394800202,Beginner Books(R),"9,240",1,Teacher Pick,,"Go, Dog Go (I Can Read It All By Myself, Beginner Books) (March 12, 1961)",3,5,4.8
9780375856396,Beginner Books(R),"4,548",1,,,"Have You Seen My Dinosaur? (Beginner Books(R)) (January 26, 2010)",3,5,4.8
9780375858079,Beginner Books(R),"4,188",1,,,"The Big Green Book of Beginner Books (Beginner Books(R)) (August 11, 2009)",3,5,4.9
9780375822971,Beginner Books(R),"1,886",1,,,"Big Dog...Little Dog (Beginner Books(R)) (May 27, 2003)",3,5,4.7
9780606150040,Beginner Books(R),"1,837",1,,,"Go, Dog. Go! (Turtleback School & Library Binding Edition) (I Can Read It All by Myself Beginner Books (Hardcover)) (March 12, 1961)",3,5,4.7
9780375855528,Beginner Books(R),"1,723",1,,Learning Times,"The Big Blue Book of Beginner Books (Beginner Books(R)) (September 23, 2008)",3,5,4.9
9780375865312,Beginner Books(R),"1,532",1,,Learning Times,"The Big Red Book of Beginner Books (Beginner Books(R)) (August 10, 2010)",3,5,4.9
9780679881810,Beginner Books(R),"1,281",1,,,"Honey Bunny Funnybunny: An Early Reader Book for Kids (Beginner Books(R)) (January 21, 1997)",3,5,4.6
9780394800516,Beginner Books(R),"1,218",1,,,"The Best Nest (July 12, 1968)",3,5,4.8
9780394800066,Beginner Books(R),"1,167",1,,,"Sam and the Firefly (September 12, 1958)",3,5,4.8
9780394800479,Beginner Books(R),"1,020",1,,,"The Digging-Est Dog (Beginner Books(R)) (August 12, 1967)",3,5,4.9
9780375829659,Beginner Books(R),667,,,,"Fred and Ted Go Camping (Beginner Books(R)) (May 24, 2005)",3,5,4.7
9780375802430,Beginner Books(R),546,,,,"Flap Your Wings (Beginner Books(R)) (January 25, 2000)",3,5,4.8
9780394800288,Beginner Books(R),476,,,,"The Big Honey Hunt, 50th Anniversary Edition (The Berenstain Bears) (September 12, 1962)",3,5,4.8
9780394800417,Beginner Books(R),337,,,,"The Bears' Picnic (August 12, 1966)",3,5,4.8
9780375840647,Beginner Books(R),318,,,,"Fred and Ted Like to Fly (Beginner Books) (May 22, 2007)",3,5,4.7
9780394800523,Beginner Books(R),226,,,,"The Bears' Vacation (August 12, 1968)",3,5,4.7
9780803736801,Dragons Love Tacos,"17,695",,New York Times Bestseller,Animal Stories,Dragons Love Tacos,3,4,4.8
9780525428886,Dragons Love Tacos,"4,193",,New York Times Bestseller,,Dragons Love Tacos 2: The Sequel,3,4,4.7
9781474991513,First Questions & Answers,58,,,,"What is a virus? - Lift-the-flap First Questions and Answers (April 15, 2021)",3,4,4.7
9781474920520,First Questions & Answers,34,,,Space & Universe,"What's it Like in Space? (Lift-the-Flap First Questions and Answers) (November 1, 2017)",3,4,4.7
9781474948197,First Questions & Answers,32,,,,"Why do Tigers have Stripes ? - Lift-the-flap First Questions and Answers (September 8, 2020)",3,4,4.9
9781474948173,First Questions & Answers,31,,,,"Why Does the Sun Shine? (Lift the Flap First Questions and Answers) (October 4, 2018)",3,4,4.8
9781474940085,First Questions & Answers,20,,,,How Do Animals Talk,3,4,4.9
9781474986434,First Questions & Answers,15,,,,"Where Does Poo Go? (Lift the Flap First Questions and Answers): 1 (Lift-the-Flap First Questions & Answers) (February 4, 2021)",3,4,4.8
9780812404579,First Time Books(R),"4,227",1,Teacher Pick,Social Skills,"The Berenstain Bears and the Messy Room (Berenstain Bears First Time Books) (May 1, 1983)",3,4,4.8
9780881031508,First Time Books(R),"3,794",1,Teacher Pick,,"The Berenstain Bears And The Truth (Turtleback Binding Edition) (September 12, 1983)",3,4,4.8
9780881031362,First Time Books(R),"3,339",1,Teacher Pick,,"The Berenstain Bears Go To The Doctor (Turtleback School & Library Binding Edition) (First Time Books) (October 12, 1981)",3,4,4.8
9780881031539,First Time Books(R),"3,261",1,Teacher Pick,,"The Berenstain Bears' New Baby (Berenstain Bears First Time Chapter Books) (Turtleback School & Library Binding Edition) (September 12, 1974)",3,4,4.7
9780833539342,First Time Books(R),"3,212",1,Teacher Pick,,"Berenstain Bears Trick or Treat (Berenstain Bears (8x8)) (August 12, 1989)",3,4,4.8
9780808564201,First Time Books(R),"2,457",1,,Social Skills,"The Berenstain Bears Forget Their Manners (Turtleback School & Library Binding Edition) (First Time Books) (August 17, 1985)",3,4,4.8
9780812443752,First Time Books(R),"2,302",1,,Social Skills,"The Berenstain Bears Learn about Strangers (Berenstain Bears First Time Books) (August 1, 1985)",3,4,4.7
9780808535515,First Time Books(R),"2,216",1,,Social Skills,"The Berenstain Bears And Too Much Junk Food (Turtleback School & Library Binding Edition) (Berenstain Bears (8x8)) (March 12, 1985)",3,4,4.8
9780881031423,First Time Books(R),"2,211",1,,,"The Berenstain Bears' Moving Day (Turtleback Binding Edition) (October 12, 1981)",3,4,4.8
9780833524539,First Time Books(R),"2,158",1,,,"The Berenstain Bears Get The Gimmies (Turtleback School & Library Binding Edition) (First Time Books) (October 22, 1988)",3,4,4.8
9780613925754,First Time Books(R),"2,140",1,,Social Skills,"The Berenstain Bears And Too Much Teasing (Turtleback School & Library Binding Edition) (First Time Books) (October 3, 1995)",3,4,4.8
9780881031409,First Time Books(R),"1,917",1,,,"The Berenstain Bears Visit The Dentist (Turtleback School & Library Binding Edition) (Berenstain Bears (8x8)) (October 12, 1981)",3,4,4.8
9780808566892,First Time Books(R),"1,481",1,,,"The Berenstain Bears No Girls Allowed (Turtleback School & Library Binding Edition) (First Time Books) (March 12, 1986)",3,4,4.8
9780613925037,First Time Books(R),"1,373",1,,Learning Times,"The Berenstain Bears Go To School (Turtleback School & Library Binding Edition) (First Time Books) (July 12, 1978)",3,4,4.8
9780756933258,First Time Books(R),"1,368",1,,,"The Berenstain Bears and Baby Makes Five (Berenstain Bears First Time Books) (August 1, 2000)",3,4,4.8
9780808590255,First Time Books(R),"1,117",1,,,"The Berenstain Bears And The Trouble With Friends (Turtleback School & Library Binding Edition) (Berenstain Bears First Time Chapter Books) (January 12, 1987)",3,4,4.8
9780679977063,First Time Books(R),758,,,,"The Berenstain Bears and Too Much Teasing (First Time Books(R)) (November 21, 1995)",3,4,4.8
9780808590248,First Time Books(R),745,,,,"The Berenstain Bears Go Out For The Team (Turtleback School & Library Binding Edition) (First Time Books) (January 12, 1987)",3,4,4.8
9780881031430,First Time Books(R),455,,,,"The Berenstain Bears Meet Santa Bear (Turtleback School & Library Binding Edition) (First Time Books) (October 12, 1984)",3,4,4.8
9780679875772,First Time Books(R),1,,,,"Yike! Yike! Where's My Trike? (The Berenstain Bears) (May 7, 1996)",3,4,3
9781419713101,Growing Hearts,"8,256",,Editor Pick,Great Illustration,"In My Heart: A Book of Feelings (Growing Hearts) (October 14, 2014)",3,4,4.9
9781419703713,Growing Hearts,"1,524",,,,"Hello in There!: A Big Sister's Book of Waiting (Growing Hearts) (May 7, 2013)",3,4,4.8
9781419728228,Growing Hearts,572,,,,"With My Daddy: A Book of Love and Family (Growing Hearts) (April 24, 2018)",3,4,4.9
9781419726446,Growing Hearts,450,,,,"In My Room: A Book of Creativity and Imagination (Growing Hearts) (July 3, 2017)",3,4,4.7
9781419719233,Growing Hearts,372,,,Social Skills,"Brave As Can Be: A Book of Courage (Growing Hearts) (September 8, 2015)",3,4,4.8
9781419722042,Growing Hearts,313,,,,"All My Treasures: A Book of Joy (Growing Hearts) (August 23, 2016)",3,4,4.8
9781419735035,Growing Hearts,195,,,,"My Tree and Me: A Book of Seasons (Growing Hearts) (April 2, 2019)",3,4,4.8
9781419733208,Growing Hearts,193,,,,"My Little Gifts: A Book of Sharing (Growing Hearts) (September 11, 2018)",3,4,4.8
9780553537864,Grumpy Monkey,"24,122",,New York Times Bestseller,Animal Stories,Grumpy Monkey,3,4,4.8
9780593118627,Grumpy Monkey,"2,556",,,,Grumpy Monkey Party Time!,3,4,4.8
9780593119754,Grumpy Monkey,"1,844",,,,Grumpy Monkey Up All Night,3,4,4.8
9780593306093,Grumpy Monkey,887,,,,"Grumpy Monkey Oh, No! Christmas",3,4,4.8
9780593486924,Grumpy Monkey,266,,,,Grumpy Monkey Valentine Gross-Out,3,4,4.7
9781509830435,Julia - Axel,33651,1,Global Bestseller,Julia Donaldson,Room On The Broom,3,4,4.9
9781509830398,Julia - Axel,26539,1,Global Bestseller,Julia Donaldson,"The Gruffalo (The Gruffalo, 1)",3,4,4.5
9781509830442,Julia - Axel,11950,1,Global Bestseller,Julia Donaldson,The Snail and the Whale,3,4,4.5
9780702303975,Julia - Axel,10475,1,Global Bestseller,Julia Donaldson,The Smeds and the Smoos BB,3,4,4.5
9781509830404,Julia - Axel,10439,1,Global Bestseller,Animal Stories,"The Gruffalo's Child (The Gruffalo, 2)",3,4,4.5
9781407164939,Julia - Axel,9063,1,,Julia Donaldson,Zog Gift Edition Board Book,3,4,4.8
9781509830411,Julia - Axel,8722,1,,Julia Donaldson,Monkey Puzzle,3,4,4.5
9781407188669,Julia - Axel,8359,1,,Animal Stories,Zog and the Flying DoctoGift edition board book,3,4,4.5
9781407174341,Julia - Axel,7334,1,,Julia Donaldson,The Highway Rat Gift Edition,3,4,4.5
9781407168197,Julia - Axel,7294,1,,,Superworm Gift Edition Board Book,3,4,4.5
9781407170671,Julia - Axel,5822,1,,,Tiddler Gift-ed,3,4,4.5
9781509830374,Julia - Axel,5711,1,,,The Smartest Giant in Town,3,4,4.5
9781509830381,Julia - Axel,5592,,Global Bestseller,,A Squash and a Squeeze,3,4,4.5
9781407178707,Julia - Axel,4525,,,Julia Donaldson,Tabby McTat Gift-edition,3,4,4.5
9781407170664,Julia - Axel,4265,,,,"THE SCARECROWS WEDDING GIFT EDITION(BB), NA",3,4,4.5
9781509830428,Julia - Axel,3718,,,,Charlie Cook's Favourite Book,3,4,4.5
9781509892518,Julia - Lynda,3594,,Global Bestseller,Julia Donaldson,Sugarlump and the Unicorn,3,4,4.5
9781509894178,Julia - Lynda,3423,,,Julia Donaldson,The Singing Mermaid,3,4,4.5
9781509894161,Julia - Lynda,2638,,,Julia Donaldson,Sharing a Shell,3,4,4.5
9781529027761,Julia - Lynda,1921,,,Great Illustration,"The Girl, the Bear and the Magic Shoes",3,4,4.5
9781509817030,Julia - Lynda,1507,,,,The Princess and the Wizard,3,4,4.5
9781509892501,Julia - Lynda,1412,,,,The Rhyming Rabbit,3,4,4.5
9781509894185,Julia - Lynda,781,,,,Princess Mirror-Belle and the Dragon Pox,3,4,4.5
9781509862542,Julia Donaldson,5424,,Global Bestseller,,The Detective Dog,3,4,4.5
9780755503674,Julia Donaldson,2421,,,,"Night Monkey, Day Monkey: Julia Donaldson's bestselling rhyming picture book - now a fabulous foiled board book!",3,4,4.5
9781529069259,Julia Donaldson,2164,,,,The Hospital Dog,3,4,4.5
9781509805464,Julia Donaldson,1848,,,Julia Donaldson,The Paper Dolls,3,4,4.5
9781529031379,Julia Donaldson,1189,,,,The Gruffalo Touch and Feel Book (My First Gruffalo),3,4,4.5
9781447285496,Julia Donaldson,882,,,,Jack and the Flumflum Tree,3,4,4.5
9781447251804,Julia Donaldson,486,,,,There's an Owl in My Towel,3,4,4.5
9781447287926,Julia Donaldson,407,,,,Toddle Waddle,3,4,4.5
9781447287889,Julia Donaldson,398,,,,Chocolate Mousse for Greedy Goose,3,4,4.5
9781447287896,Julia Donaldson,320,,,,Hippo Has a Hat,3,4,4.5
9781447209959,Julia Donaldson,235,,,,One Ted Falls Out of Bed,3,4,4.5
9781447287919,Julia Donaldson,226,,,Flip Flap Series,Goat Goes to Playgroup,3,4,4.5
9780241463574,Julia Donaldson,210,,,,The Giant Jumperee,3,4,4.5
9781447266136,Julia Donaldson,186,,,,Rosie's Hat,3,4,4.5
9780241373002,Little World,325,,,,"Little World: Jungle Journey: A push-and-pull adventure (September 5, 2019)",3,4,4.5
9780241372975,Little World,281,,,Space & Universe,"Little World: To the Moon: A push-and-pull adventure (July 4, 2019)",3,4,4.5
9780241373019,Little World,278,,,,"Little World: Under the Sea: A push-and-pull adventure (September 5, 2019)",3,4,4.5
9780241372999,Little World,210,,,,"Little World: In the City: A push-and-pull adventure (July 4, 2019)",3,4,4.5
9780241410530,Little World,203,,,,Little World At the Airport,3,4,4.7
9780241410547,Little World,65,,,,Little World On the Beach,3,4,4.6
9780241416723,Little World,56,,,,"Little World: On the Farm: A push-and-pull adventure (August 6, 2020)",3,4,4.5
9780241446034,Little World,22,,,,Little World: Building Site,3,4,4.2
9780241446010,Little World,21,,,,Little World: On Safari,3,4,4.6
9780241416747,Little World,18,,,,"Little World: Shopping Trip: A push-and-pull adventure (August 6, 2020)",3,4,4.7
9780241446072,Little World,11,,,,Little World: on the Train,3,4,4
9780241446058,Little World,6,,,,Little World: in the Forest,3,4,5
9781444916652,Mr. Panda,"1,125",,Teacher Pick,Learning Times,"Please Mr Panda (September 3, 2015)",3,5,4.8
9781444927863,Mr. Panda,443,,,Social SKills,Thank You Mr Panda,3,5,4.7
144491667X,Mr. Panda,427,,,,"I'll Wait, Mr Panda: Board Book [Paperback] Steve Antony",3,5,4.8
9781444927894,Mr. Panda,269,,,,"Goodnight Mr Panda (August 18, 2018)",3,5,4.8
9781444932317,Mr. Panda,261,,,,Mr Pandas Feelings,3,5,4.8
9781444927924,Mr. Panda,224,,,,"We Love You, Mr Panda (January 1, 2020)",3,5,4.9
144494827X,Mr. Panda,83,,,Social Skills,"Wash Your Hands, Mr Panda (November 11, 2021)",3,5,4.9
9781444932294,Mr. Panda,56,,,,Mr Pandas Colours,3,5,4.9
9781529062625,My First Heroes,129,,,,Black History,3,4,4.7
9781529035407,My First Heroes,57,,,,Scientists,3,4,4.7
9781529035391,My First Heroes,27,,,,Artists,3,4,4.9
9781529036046,My First Heroes,22,,,,"Eco Warriors (My First Heroes) (January 21, 2021)",3,4,4.8
9781529036039,My First Heroes,21,,,,"Explorers (My First Heroes) (January 21, 2021)",3,4,4.9
9781529046861,My First Heroes,17,,,,"Inventors (My First Heroes) (April 15, 2021)",3,4,4.7
9781529059632,My First Heroes,16,,,Space & Universe,"Space (My First Heroes) (April 15, 2021)",3,4,4.5
9781529062618,My First Heroes,10,,,,Sports,3,4,5
9781529062601,My First Heroes,6,,,,Medicine,3,4,4.2
9780399255373,Oliver Jeffers,20784,1,New York Times Bestseller,Great Illustration,The Day the Crayons Quit,3,4,4.8
9780008266165,Oliver Jeffers,5451,1,New York Times Bestseller,Great Illustration,Here We Are Notes For Living On Planet,3,4,4.8
9780008124434,Oliver Jeffers,5316,1,New York Times Bestseller,,The Day the Crayons Came Home,3,4,4.5
9780399257377,Oliver Jeffers,2632,1,Editor Pick,Great Illustration,Stuck,3,4,4.5
9780008382209,Oliver Jeffers,1341,1,,Great Illustration,What We'll Build: The breathtaking new companion to international bestseller Here We Are,3,4,4.5
9780007182305,Oliver Jeffers,1138,1,,Great Illustration,The Heart and the Bottle,3,4,4.5
9780399161032,Oliver Jeffers,1017,1,,,This Moose Belongs to Me,3,4,4.5
9780008181154,Oliver Jeffers,854,,,,The Incredible Book Eating Boy,3,4,4.5
9780007514274,Oliver Jeffers,703,,,,Once Upon an Alphabet,3,4,4.5
9780008357917,Oliver Jeffers,437,,,,The Fate of Fausto: 'The most beautiful picture book of the year',3,4,4.5
9781406358315,Oliver Jeffers,423,,,,A Child of Books,3,4,4.5
9781409572138,Peep Inside,"1,845",,,Flip Flap Series,Peep Inside: The Garden,3,4,4.8
B01K95555K,Peep Inside,539,,,,Peep Inside Night-Time by Anna Milbourne (2014-10-01),3,4,4.8
9781409549925,Peep Inside,515,,,,"Peep Inside The Zoo (August 1, 2013)",3,4,4.7
9781409599142,Peep Inside,469,,,,"Peep Inside Space (July 13, 2016)",3,4,4.8
9781409582038,Peep Inside,329,,,Flip Flap Series,"Peep Inside Dinosaurs (March 17, 2016)",3,4,4.6
9781474950824,Peep Inside,313,,,Flip Flap Series,"Peep Inside Bug Homes (February 20, 2020)",3,4,4.7
9781409550181,Peep Inside,308,,,,"Peep inside animal homes (July 10, 2014)",3,4,4.7
9781409599166,Peep Inside,293,,,,Peep Inside The Sea [Board book] NA,3,4,4.7
9781474933841,Peep Inside,235,,,Flip Flap Series,Peep Inside A Tree,3,4,4.8
9781409599159,Peep Inside,226,,,,Peep Inside The Jungle,3,4,4.8
9781409582045,Peep Inside,189,,,,"Peep inside the farm (April 23, 2015)",3,4,4.7
9781474953023,Peep Inside,178,,,Flip Flap Series,"Peep Inside How a Plane Works (April 2, 2020)",3,4,4.8
9781474986083,Peep Inside,167,,,Flip Flap Series,"Peep Inside How a Recycling Truck Works (March 4, 2021)",3,4,4.8
9781409582052,Peep Inside,137,,,Flip Flap Series,"Peep Inside the Castle (November 26, 2015)",3,4,4.7
9781474950817,Peep Inside,115,,,Flip Flap Series,Peep Inside The Forest,3,4,4.9
9781474968836,Peep Inside,92,,,Flip Flap Series,"Peep inside How a Fire engine works (November 18, 2021)",3,4,4.7
9781474983808,Peep Inside,43,,,,Peep Inside Snowy Places,3,4,5
9781474943611,Peep Inside,32,,,,"Peep Inside the Seashore (May 27, 2021)",3,4,4.9
9781474969178,Peep Inside,9,,,,"Peep inside a bird's nest (March 24, 2022)",3,4,5
9781474982122,Peep Inside,8,,,,"Peep inside a Coral reef (September 23, 2021)",3,4,4.7
9781368046459,Pigeon,"11,261",,New York Times Bestseller,Animal Stories,"The Pigeon HAS to Go to School! (July 2, 2019)",3,4,4.9
9781423190875,Pigeon,"5,395",,New York Times Bestseller,Animal Stories,"Pigeon Needs a Bath!, The-Pigeon series",3,4,4.9
9780786837465,Pigeon,"4,202",,,Animal Stories,"Don't Let the Pigeon Stay Up Late! (April 1, 2006)",3,4,4.9
9781423109600,Pigeon,"3,552",,,,"The Pigeon Wants a Puppy (April 1, 2008)",3,4,4.9
9780786818693,Pigeon,"2,893",,,,"Pigeon Finds a Hot Dog!, The (May 1, 2004)",3,4,4.9
9781454946861,Pigeon,"1,108",,,,"The Pigeon Will Ride the Roller Coaster! (September 6, 2022)",3,4,4.8
9781408349045,Rachel Bright,"7,168",1,,Social Skills,THE LION INSIDE,3,5,4.7
9781408351482,Rachel Bright,"6,166",1,,Social Skills,THE KOALA WHO COULD BOARD BOOK,3,5,4.7
9780374301866,Rachel Bright,"2,614",1,,,Love Monster,3,5,4.7
9781408367285,Rachel Bright,"2,346",1,,Social Skills,THE WORRYSAURUS BOARD BOOK,3,5,4.7
9781408359501,Rachel Bright,"1,800",1,,Animal Stories,THE WAY HOME FOR WOLF BOARD BOOK,3,5,4.7
9781408364062,Rachel Bright,751,,,,The Whale Who Wanted More Board Book,3,5,4.7
9781408367308,Rachel Bright,633,,,,THE HUGASAURUS,3,5,4.7
9781408367292,Rachel Bright,165,,,,The Stompysaurus Board Book,3,5,4.7
9781408372128,Rachel Bright,81,,,,The Gecko and the Echo Board Book,3,5,4.7
9780241488966,Rachel Bright,43,,,,Peter Rabbit: Head Over Tail: inspired by Beatrix Potter's iconic character,3,5,4.7
9780763696030,Shape Trilogy,"1,032",,,,Triangle (The Shapes Trilogy),3,4,4.7
9780763696085,Shape Trilogy,647,,,,Circle (The Shapes Trilogy),3,4,4.8
9780763696078,Shape Trilogy,633,,,,Square (The Shapes Trilogy),3,4,4.8
