isbn,name_y,max_age,min_age,name_x,rating,review_count,main_image,Special Category,category_1,category_2,category_n
9781481467360,The Underpants Books,6,5,"Aliens Love Dinopants (The Underpants Books) (May 17, 2016)",4.7,339,https://m.media-amazon.com/images/I/51+m8YK9wQL._US218_.jpg,,,,
9781481442527,The Underpants Books,6,5,"Monsters Love Underpants (The Underpants Books) (May 5, 2015)",4.8,293,https://m.media-amazon.com/images/I/613jTItY2tL._US218_.jpg,,,,
9781442485129,The Underpants Books,6,5,"Pirates Love Underpants (The Underpants Books) (September 3, 2013)",4.7,287,https://m.media-amazon.com/images/I/51AWsN+OJxL._US218_.jpg,,,,
9780593119891,The Underwear Dragon,6,5,Attack of the Underwear Dragon,4.7,889,https://m.media-amazon.com/images/I/51PeBTfiglL._US218_.jpg,,,,
9780593119921,The Underwear Dragon,6,5,Return of the Underwear Dragon,4.8,133,https://m.media-amazon.com/images/I/512nKkjvG4S._US218_.jpg,,,,
9781452170343,Tiny T. Rex,6,5,"Tiny T. Rex and the Very Dark Dark: (Read-Aloud Family Books, Dinosaurs Kids Book About Fear of Darkness) (March 3, 2020)",4.8,"1,594",https://m.media-amazon.com/images/I/515pjT6tVZL._US218_.jpg,,,,
9781452184883,Tiny T. Rex,6,5,"Tiny T. Rex and the Grand Ta-Da! (April 11, 2023)",5,20,https://m.media-amazon.com/images/I/51qfSSAP8cL._US218_.jpg,,,,
9781943200009,What Do You Do With .?,6,5,"What Do You Do With a Problem? -- New York Times best seller (July 1, 2016)",4.9,"3,118",https://m.media-amazon.com/images/I/41UtDJ3q5cL._US218_.jpg,,,,
9781943200733,What Do You Do With .?,6,5,"What Do You Do With a Chance? -- New York Times best seller (January 10, 2018)",4.9,"2,394",https://m.media-amazon.com/images/I/41rZHN9H6gL._US218_.jpg,,,,
9780241412473,DK Children's Anthologies,7,5,"The Mysteries of the Universe: Discover the best-kept secrets of space (September 3, 2020)",4.9,"4,241",https://m.media-amazon.com/images/I/51g3ODeyShL._US218_.jpg,,,,
9780241334393,DK Children's Anthologies,7,5,Anthology Of Intriguing Animals,4.9,"2,963",https://m.media-amazon.com/images/I/61dwh7U5k-L._US218_.jpg,,,,
9780241386217,DK Children's Anthologies,7,5,"The Wonders of Nature (September 5, 2019)",4.9,"2,193",https://m.media-amazon.com/images/I/612qXjXs09L._US218_.jpg,,,,
9780744059823,DK Children's Anthologies,7,5,"An Anthology of Aquatic Life (DK Children's Anthologies) (November 1, 2022)",4.8,220,https://m.media-amazon.com/images/I/61CGI7HHqQL._US218_.jpg,,,,
9780241491621,DK Children's Anthologies,7,5,Dinosaurs and other Prehistoric Life,4.8,187,https://m.media-amazon.com/images/I/61psDcoOIWL._US218_.jpg,,,,
9781465481764,Knowledge Encyclopedias,7,5,"Knowledge Encyclopedia Dinosaur!: Over 60 Prehistoric Creatures as You've Never Seen Them Before (DK Knowledge Encyclopedias) (August 6, 2019)",4.9,"3,917",https://m.media-amazon.com/images/I/5139pjWAXkL._US218_.jpg,,,,
9781465414175,Knowledge Encyclopedias,7,5,"Knowledge Encyclopedia (Updated and Enlarged Edition): The World as You've Never Seen It Before (DK Knowledge Encyclopedias) (September 16, 2013)",4.8,"3,054",https://m.media-amazon.com/images/I/51zGe3nRj1L._US218_.jpg,,,,
9780241317815,Knowledge Encyclopedias,7,5,Knowledge Encyclopedia Science,4.9,"2,356",https://m.media-amazon.com/images/I/51ht8-BHyUL._US218_.jpg,,,,
9780241363379,Knowledge Encyclopedias,7,5,"Knowledge Encyclopedia History!: The Past as You've Never Seen it Before (August 1, 2019)",4.8,"1,790",https://m.media-amazon.com/images/I/51deS1kNFUL._US218_.jpg,,,,
9780241412886,Knowledge Encyclopedias,7,5,"Knowledge Encyclopedia Ocean!: Our Watery World As You've Never Seen It Before (Knowledge Encyclopedias) (August 6, 2020)",4.8,"1,309",https://m.media-amazon.com/images/I/51NQcu3vS2L._US218_.jpg,,,,
9781465486820,Knowledge Encyclopedias,7,5,"Animales (Knowledge Encyclopedia Animal!): El reino animal como nunca lo habias visto (DK Knowledge Encyclopedias) (Spanish Edition) (October 22, 2019)",4.9,603,https://m.media-amazon.com/images/I/51dNhVp9gaL._US218_.jpg,,,,
9780744056259,Knowledge Encyclopedias,7,5,"Knowledge Encyclopedia Planet Earth!: Our Exciting World As You've Never Seen It Before (DK Knowledge Encyclopedias) (October 18, 2022)",4.8,52,https://m.media-amazon.com/images/I/517r6TFspYL._US218_.jpg,,,,
9780500650677,The Big Book Series,7,5,Big Book of Bugs (The Big Book Series),4.9,"2,688",https://m.media-amazon.com/images/I/51ZrtOOhjxL._US218_.jpg,,,,
9780500651193,The Big Book Series,7,5,Big Book of the Blue (The Big Book Series),4.9,"2,066",https://m.media-amazon.com/images/I/513XGu5dTVL._US218_.jpg,,,,
9780500651995,The Big Book Series,7,5,Big Book of Blooms (The Big Book Series),4.9,"1,341",https://m.media-amazon.com/images/I/51Yjf2rXmsL._US218_.jpg,,,,
9780500651513,The Big Book Series,7,5,Big Book of Birds (The Big Book Series),4.8,"1,086",https://m.media-amazon.com/images/I/51IYICXPDtL._US218_.jpg,,,,
9780500651063,The Big Book Series,7,5,Big Book of Beasts (The Big Book Series),4.9,838,https://m.media-amazon.com/images/I/51E3BHqdoCL._US218_.jpg,,,,
9780500652640,The Big Book Series,7,5,Big Book of Belonging (The Big Book Series),4.9,153,https://m.media-amazon.com/images/I/51AFR7ACRmS._US218_.jpg,,,,
9781465479365,The Magic and Mystery of Nature,7,5,"The Magic and Mystery of Trees (The Magic and Mystery of Nature) (March 5, 2019)",4.9,"2,570",https://m.media-amazon.com/images/I/51RAf91f49L._US218_.jpg,,,,
9780241395806,The Magic and Mystery of Nature,7,5,"The Book of Brilliant Bugs (March 5, 2020)",4.9,677,https://m.media-amazon.com/images/I/51ZTf+dvsXL._US218_.jpg,,,,
9780241459140,The Magic and Mystery of Nature,7,5,"Earth's Incredible Oceans (April 1, 2021)",4.8,115,https://m.media-amazon.com/images/I/51nhLN7N9DL._US218_.jpg,,,,
9780744050080,The Magic and Mystery of Nature,7,5,"The Extraordinary World of Birds (The Magic and Mystery of Nature) (June 28, 2022)",4.5,52,https://m.media-amazon.com/images/I/51t8lnDd1PL._US218_.jpg,,,,
9781474968966,All You Need to Know by Age 7,7,6,All Science You Need Know Before Age 7,4.7,161,https://m.media-amazon.com/images/I/61COynwbMBL._US218_.jpg,,,,
9781474952910,All You Need to Know by Age 7,7,6,"All the Maths You Need to Know by Age 7 (All You Need to Know by Age 7) (July 8, 2021)",4.7,47,https://m.media-amazon.com/images/I/51S3DTY1qgL._US218_.jpg,,,,
9780606360500,Dragon Masters,7,6,Rise Of The Earth Dragon (Turtleback School & Library Binding Edition) (Dragon Masters),4.8,"3,423",https://m.media-amazon.com/images/I/51b1Nif1xGL._US218_.jpg,,,,
9780606360517,Dragon Masters,7,6,Saving The Sun Dragon (Turtleback School & Library Binding Edition) (Dragon Masters),4.8,"2,990",https://m.media-amazon.com/images/I/51YEboAjkdL._US218_.jpg,,,,
9780606398862,Dragon Masters,7,6,Secret of the Water Dragon (Dragon Masters) (Turtleback School & Library Binding Edition),4.8,"2,785",https://m.media-amazon.com/images/I/51RKPkZHnGL._US218_.jpg,,,,
9780545646321,Dragon Masters,7,6,Power of the Fire Dragon: A Branches Book (Dragon Masters),4.8,"2,771",https://m.media-amazon.com/images/I/61+TSHoYuBL._US218_.jpg,,,,
9781338540260,Dragon Masters,7,6,Future of the Time Dragon: A Branches Book (Dragon Masters #15),4.9,"2,517",https://m.media-amazon.com/images/I/51v-KhfVsnL._US218_.jpg,,,,
9780545913942,Dragon Masters,7,6,Flight of the Moon Dragon: A Branches Book (Dragon Masters #6),4.9,"2,450",https://m.media-amazon.com/images/I/51eVyLcq9lL._US218_.jpg,,,,
9781338540291,Dragon Masters,7,6,Call of the Sound Dragon: A Branches Book (Dragon Masters #16),4.9,"2,450",https://m.media-amazon.com/images/I/51RQcm+V3GL._US218_.jpg,,,,
9780606388085,Dragon Masters,7,6,Song Of The Poison Dragon (Turtleback School & Library Binding Edition) (Dragon Masters),4.8,"2,354",https://m.media-amazon.com/images/I/51gid6rDAxL._US218_.jpg,,,,
9781338042894,Dragon Masters,7,6,Search for the Lightning Dragon: A Branches Book (Dragon Masters #7),4.8,"2,353",https://m.media-amazon.com/images/I/51wXFdodjGL._US218_.jpg,,,,
9781338540321,Dragon Masters,7,6,Fortress of the Stone Dragon: A Branches Book (Dragon Masters #17),4.9,"2,337",https://m.media-amazon.com/images/I/51x7zz6cnFL._US218_.jpg,,,,
9781338042931,Dragon Masters,7,6,Roar of the Thunder Dragon: A Branches Book (Dragon Masters 8) (Branches Early Chapter Books),4.8,"2,309",https://m.media-amazon.com/images/I/51bid2eI5sL._US218_.jpg,,,,
9781338169874,Dragon Masters,7,6,Chill of the Ice Dragon: A Branches Book (Dragon Masters #9) (9),4.8,"2,254",https://m.media-amazon.com/images/I/61s3rZ+h2XL._US218_.jpg,,,,
9781338169904,Dragon Masters,7,6,Waking the Rainbow Dragon: A Branches Book (Dragon Masters #10),4.9,"2,163",https://m.media-amazon.com/images/I/51PDQrXo11L._US218_.jpg,,,,
9781338263725,Dragon Masters,7,6,Eye of the Earthquake Dragon: A Branches Book (Dragon Masters),4.8,"2,104",https://m.media-amazon.com/images/I/51tv5hIkCHL._US218_.jpg,,,,
9781338263756,Dragon Masters,7,6,The Land of the Spring Dragon: A Branches Book (Dragon Masters),4.8,"2,033",https://m.media-amazon.com/images/I/51QPSwTM7AL._US218_.jpg,,,,
9781338263664,Dragon Masters,7,6,Shine of the Silver Dragon: A Branches Book (Dragon Masters #11) (11),4.9,"2,028",https://m.media-amazon.com/images/I/513QzPVagjL._US218_.jpg,,,,
9781338263695,Dragon Masters,7,6,Treasure of the Gold Dragon: A Branches Book (Dragon Masters 12): Volume 12 (Dragon Masters),4.9,"2,005",https://m.media-amazon.com/images/I/51oSJFeUq0L._US218_.jpg,,,,
9781338635461,Dragon Masters,7,6,Heat of the Lava Dragon: A Branches Book (Dragon Masters #18) (18),4.9,"1,785",https://m.media-amazon.com/images/I/51qPAUmapoL._US218_.jpg,,,,
9781338635492,Dragon Masters,7,6,Wave of the Sea Dragon: A Branches Book (Dragon Masters #19) (19),4.9,"1,428",https://m.media-amazon.com/images/I/511t8Vr5j2L._US218_.jpg,,,,
9781338635522,Dragon Masters,7,6,Howl of the Wind Dragon: A Branches Book (Dragon Masters #20) (20),4.8,"1,309",https://m.media-amazon.com/images/I/512xnrohvFL._US218_.jpg,,,,
9781338034721,Press Start!,7,6,"Game Over, Super Rabbit Boy!: A Branches Book (Press Start! #1) (1)",4.7,"1,890",https://m.media-amazon.com/images/I/61ZYea8ZYAL._US218_.jpg,,,,
9781338034745,Press Start!,7,6,Super Rabbit Boy Powers Up a Branches Book (Press Start 2): A Branches Book Volume 2 (Press Start ),4.7,"1,777",https://m.media-amazon.com/images/I/51HBXM9e7-L._US218_.jpg,,,,
9781338034790,Press Start!,7,6,Super Rabbit Racers!: A Branches Book (Press Start! #3) (3),4.7,"1,567",https://m.media-amazon.com/images/I/51r+7IGC2SL._US218_.jpg,,,,
9781338239706,Press Start!,7,6,Super Rabbit Boy Blasts Off!: A Branches Book (Press Start! #5) (5),4.8,"1,513",https://m.media-amazon.com/images/I/51w2jgoytXL._US218_.jpg,,,,
9781338568974,Press Start!,7,6,Super Rabbit Boy's Time Jump!: A Branches Book (Press Start! #9) (8),4.8,"1,513",https://m.media-amazon.com/images/I/51hSYZC2neL._US218_.jpg,,,,
9781338034769,Press Start!,7,6,Super Rabbit Boy vs. Super Rabbit Boss! A Branches Book (Press Start!),4.7,"1,392",https://m.media-amazon.com/images/I/51WVGGkO0zL._US218_.jpg,,,,
9781338239850,Press Start!,7,6,Super Rabbit All-Stars!: A Branches Book (Press Start! #8) (8),4.8,"1,382",https://m.media-amazon.com/images/I/51gBioVamvL._US218_.jpg,,,,
9781338239829,Press Start!,7,6,"Robo-Rabbit Boy, Go : A Branches Book (Press Start 7) (Library Edition): Volume 7",4.6,"1,373",https://m.media-amazon.com/images/I/51yLcQxXR3L._US218_.jpg,,,,
9781338239799,Press Start!,7,6,The Super Side-Quest Test!: A Branches Book (Press Start! #6) (6),4.7,"1,056",https://m.media-amazon.com/images/I/51QRqt3SNyL._US218_.jpg,,,,
9781338569001,Press Start!,7,6,Super Rabbit Boy's Team-Up Trouble!: A Branches Book (Press Start! #10) (10),4.6,775,https://m.media-amazon.com/images/I/51ztcsTqs4S._US218_.jpg,,,,
9781338569032,Press Start!,7,6,Super Cheat Codes and Secret Modes!: A Branches Book (Press Start #11) (11),4.8,550,https://m.media-amazon.com/images/I/51d6isKjieL._US218_.jpg,,,,
9781338569063,Press Start!,7,6,Super Rabbit Boy World!: A Branches Book (Press Start! #12),4.7,265,https://m.media-amazon.com/images/I/51w48glVs6L._US218_.jpg,,,,
9781338828764,Press Start!,7,6,Super King Viking Land!: A Branches Book (Press Start! #13),4.7,73,https://m.media-amazon.com/images/I/51sVGo68cSL._US218_.jpg,,,,
9780679826422,Junie B. Jones,7,7,"Junie B. Jones and the Stupid Smelly Bus (Junie B. Jones, No. 1)",4.7,"2,685",https://m.media-amazon.com/images/I/511NWOW0UVL._US218_.jpg,,,,
9780375800399,Junie B. Jones,7,7,Junie B. Jones and the Mushy Gushy Valentime (Junie B. Jones #14),4.8,"2,087",https://m.media-amazon.com/images/I/51r1mB0l9BL._US218_.jpg,,,,
9780375815164,Junie B. Jones,7,7,"Junie B., First Grader (at Last!) (Junie B. Jones, No. 18)",4.8,"2,006",https://m.media-amazon.com/images/I/51RJDkJ4RuL._US218_.jpg,,,,
9780679844075,Junie B. Jones,7,7,"Junie B. Jones and Her Big Fat Mouth (Junie B. Jones, No. 3)",4.8,"1,728",https://m.media-amazon.com/images/I/51rJT1wa2QL._US218_.jpg,,,,
9780375822230,Junie B. Jones,7,7,"Junie B., First Grader: Toothless Wonder (Junie B. Jones, No. 20)",4.8,"1,645",https://m.media-amazon.com/images/I/51Fj5sIugzL._US218_.jpg,,,,
9780679838869,Junie B. Jones,7,7,"Junie B. Jones and a Little Monkey Business (Junie B. Jones, No. 2)",4.7,"1,368",https://m.media-amazon.com/images/I/51FTqYChrVL._US218_.jpg,,,,
9780679851011,Junie B. Jones,7,7,"Junie B. Jones and Some Sneaky Peeky Spying (Junie B. Jones, No. 4)",4.8,"1,332",https://m.media-amazon.com/images/I/51KVpfxNcNL._US218_.jpg,,,,
9780679883425,Junie B. Jones,7,7,"Junie B. Jones Is Not a Crook (Junie B. Jones, No. 9)",4.7,"1,225",https://m.media-amazon.com/images/I/51qWrQJjDqL._US218_.jpg,,,,
9780375802928,Junie B. Jones,7,7,"Junie B. Jones Is a Graduation Girl (Junie B. Jones, No. 17)",4.8,"1,052",https://m.media-amazon.com/images/I/51Hz7WA4uQL._US218_.jpg,,,,
9780679889311,Junie B. Jones,7,7,"Junie B. Jones Is a Beauty Shop Guy (Junie B. Jones, No. 11)",4.7,"1,038",https://m.media-amazon.com/images/I/51Duq8Vj0WL._US218_.jpg,,,,
9780679886631,Junie B. Jones,7,7,"Junie B. Jones Is a Party Animal (Junie B. Jones, No. 10)",4.8,"1,035",https://m.media-amazon.com/images/I/51cdu+dfQ-L._US218_.jpg,,,,
9780375802942,Junie B. Jones,7,7,"Junie B., First Grader: Boss of Lunch (Junie B. Jones, No. 19)",4.8,967,https://m.media-amazon.com/images/I/514pz5PyO-L._US218_.jpg,,,,
9780375800382,Junie B. Jones,7,7,"Junie B. Jones Is (almost) a Flower Girl (Junie B. Jones, No. 13)",4.7,931,https://m.media-amazon.com/images/I/51mTeKidENL._US218_.jpg,,,,
9780679891307,Junie B. Jones,7,7,"Junie B. Jones Smells Something Fishy (Junie B. Jones, No. 12)",4.8,784,https://m.media-amazon.com/images/I/51kiaPnsqTL._US218_.jpg,,,,
9780679866947,Junie B. Jones,7,7,"Junie B. Jones and the Yucky Blucky Fruitcake (Junie B. Jones, No. 5)",4.7,781,https://m.media-amazon.com/images/I/51NcZ6hFBhL._US218_.jpg,,,,
9780375800405,Junie B. Jones,7,7,"Junie B. Jones Has a Peep in Her Pocket (Junie B. Jones, No. 15)",4.8,754,https://m.media-amazon.com/images/I/51XZDm+HGrL._US218_.jpg,,,,
9780679866978,Junie B. Jones,7,7,"Junie B. Jones Has a Monster Under Her Bed (Junie B. Jones, No. 8)",4.7,745,https://m.media-amazon.com/images/I/51pibCy2VdL._US218_.jpg,,,,
9780679866954,Junie B. Jones,7,7,"Junie B. Jones and That Meanie Jim's Birthday (Junie B. Jones, No. 6)",4.7,739,https://m.media-amazon.com/images/I/51VBxVKaZJL._US218_.jpg,,,,
9780679866961,Junie B. Jones,7,7,"Junie B. Jones Loves Handsome Warren (Junie B. Jones, No. 7)",4.7,682,https://m.media-amazon.com/images/I/51eneqDgT2L._US218_.jpg,,,,
9780375802911,Junie B. Jones,7,7,"Junie B. Jones Is Captain Field Day (Junie B. Jones, No. 16)",4.8,611,https://m.media-amazon.com/images/I/510WPo5x6cL._US218_.jpg,,,,
9780763678883,Princess in Black,7,7,The Princess in Black,4.7,"3,192",https://m.media-amazon.com/images/I/61w30L4Q3GL._US218_.jpg,,,,
9781536215755,Princess in Black,7,7,The Princess in Black and the Bathtime Battle,4.9,"2,280",https://m.media-amazon.com/images/I/51NvJcYAwhL._US218_.jpg,,,,
9780763694517,Princess in Black,7,7,The Princess in Black Takes a Vacation,4.8,"2,232",https://m.media-amazon.com/images/I/61fcHU2dGjL._US218_.jpg,,,,
9780763690892,Princess in Black,7,7,The Princess in Black and the Hungry Bunny Horde,4.8,"2,229",https://m.media-amazon.com/images/I/61cUee7eCIL._US218_.jpg,,,,
9780763687588,Princess in Black,7,7,The Princess in Black and the Perfect Princess Party,4.9,"2,209",https://m.media-amazon.com/images/I/610qpj4PilL._US218_.jpg,,,,
9781536200515,Princess in Black,7,7,The Princess in Black and the Mysterious Playdate,4.9,"2,019",https://m.media-amazon.com/images/I/61N8oQgrMSL._US218_.jpg,,,,
9781536206869,Princess in Black,7,7,The Princess in Black and the Science Fair Scare,4.9,"1,875",https://m.media-amazon.com/images/I/51xr5u1JzFL._US218_.jpg,,,,
9781536217865,Princess in Black,7,7,The Princess in Black and the Giant Problem,4.9,"1,517",https://m.media-amazon.com/images/I/51pTcmFefKL._US218_.jpg,,,,
9781536225792,Princess in Black,7,7,The Princess in Black and the Mermaid Princess,4.9,617,https://m.media-amazon.com/images/I/51+toHlmi5L._US218_.jpg,,,,
9781943147083,Zoey and Sassafras,7,7,"Dragons and Marshmallows (Zoey and Sassafras, 1)",4.7,"3,039",https://m.media-amazon.com/images/I/513vmkFk8eL._US218_.jpg,,,,
9781943147137,Zoey and Sassafras,7,7,"Monsters and Mold (Zoey and Sassafras, 2)",4.8,958,https://m.media-amazon.com/images/I/511aVttThEL._US218_.jpg,,,,
9781943147182,Zoey and Sassafras,7,7,"Merhorses and Bubbles (Zoey and Sassafras, 3)",4.8,900,https://m.media-amazon.com/images/I/51es8syzdWL._US218_.jpg,,,,
9781943147465,Zoey and Sassafras,7,7,"Unicorns and Germs (Zoey and Sassafras, 6)",4.8,740,https://m.media-amazon.com/images/I/51TiYKKh4-L._US218_.jpg,,,,
9781943147342,Zoey and Sassafras,7,7,"Caterflies and Ice (Zoey and Sassafras, 4)",4.9,714,https://m.media-amazon.com/images/I/51cdF-FyHdL._US218_.jpg,,,,
9781943147373,Zoey and Sassafras,7,7,"The Pod and The Bog (Zoey and Sassafras, 5)",4.9,648,https://m.media-amazon.com/images/I/51qDNmM7ikL._US218_.jpg,,,,
9781943147946,Zoey and Sassafras,7,7,Wishypoofs and Hiccups: Zoey and Sassafras #9,4.9,553,https://m.media-amazon.com/images/I/51j3HAJcvPL._US218_.jpg,,,,
9780062367525,Big Nate,8,7,"Big Nate Flips Out (Big Nate, 5)",4.6,"4,935",https://m.media-amazon.com/images/I/51AvpDJrAIL._US218_.jpg,,,,
9780063114098,Big Nate,8,7,"Big Nate Blasts Off (Big Nate, 8)",4.7,"4,362",https://m.media-amazon.com/images/I/510KgQsT6dL._US218_.jpg,,,,
9780062283597,Big Nate,8,7,"Big Nate: In a Class by Himself (Big Nate, 1)",4.5,"4,343",https://m.media-amazon.com/images/I/51edVSfzWPL._US218_.jpg,,,,
9780063114074,Big Nate,8,7,"Big Nate: In the Zone (Big Nate, 6)",4.7,"4,242",https://m.media-amazon.com/images/I/51-RJbAmYjL._US218_.jpg,,,,
