id,guid,name,image,isbn,rating,review_count,book_order,min_age,max_age,price,for_age,grade_level,lexile_measure,pages,dimensions,publisher,publication_date,language
1993,e484ecb0-0f34-4715-ac23-cf62243ff97c,"Construction Site on Christmas Night: (Christmas Book for Kids, Children s Book, Holiday Picture Book) (16 October, 2018)",https://m.media-amazon.com/images/I/71spClUiWrL._AC_US218_..jpg,9781452139111,4.9,6725,2,0,3,,,Preschool - Kindergarten,AD590L,40,,Chronicle Books LLC,,English
2000,4b381f98-f393-4723-8a66-cd7697834fc3,"Little Blue Truck's Valentine: A Valentine's Day Book For Kids (8 December, 2020)",https://m.media-amazon.com/images/I/51l34Xy8mwL._AC_US218_..jpg,9780358272441,4.9,8582,7,0,3,,,Preschool - 2,,20,,Clarion Books,,English
1998,2de2314a-2a01-4ad0-a094-d5654c89fc52,"Little Blue Truck (6 December, 2010)",https://m.media-amazon.com/images/I/51ruQAf9TML._AC_US218_..jpg,9780547482484,4.9,16680,1,0,3,,,Preschool - 3,AD390L,32,18 x 0.12 x 14.38 inches,Clarion Books,,English
1967,8c6a0f85-8248-4eaf-ba32-f5695dd177dd,Spot's First Easter,https://m.media-amazon.com/images/I/81TAv7t+q9L._AC_US218_..jpg,9780140509335,4.5,1448,5,0,3,,,,,,8.43 x 0.2 x 8.27 inches,GardneBooks,,English
1969,2c65d11a-6dae-4d1d-af58-c858ad76523d,Spot Goes To The Park,https://m.media-amazon.com/images/I/81hHRWs3-UL._AC_US218_..jpg,9780141342740,4.5,1173,7,0,3,,,Kindergarten - 3,,,9.45 x 0.16 x 9.76 inches,Puffin,,English
1970,74dfc6bd-4730-4ae6-a0fe-19c25312389e,Spot Loves His Mommy,https://m.media-amazon.com/images/I/51sOku1loyL._AC_US218_..jpg,9780399245114,4.5,1089,8,0,3,599,,,,10,6.3 x 7.54 x 0.42 inches,Frederick Warne & Co,,English
1971,dccb5cfd-cbf3-457e-a2ef-a79a0d0e4798,Spot Loves Bedtime,https://m.media-amazon.com/images/I/51z45UfymxL._AC_US218_..jpg,9780141362861,4.5,1008,9,0,3,,,,,,,PENGUIN,,English
1973,42815280-e41b-455e-b5b2-92cb36663806,Spot Can Count: An Original lift-the-flap book,https://m.media-amazon.com/images/I/9153F-9xlGL._AC_US218_..jpg,9780141343792,4.5,753,11,0,3,366.67,,Preschool - Kindergarten,,24,9.6 x 0.16 x 9.75 inches,Puffin,,English
1974,fca02ef8-880a-4dbf-ad01-a909fea4e266,Spot's Easter Surprise with Colouring,https://m.media-amazon.com/images/I/31ElVlV1NhL._AC_US218_..jpg,9780723263357,4.5,545,12,0,3,,,,,,,Warne,,English
1975,7e85af93-0747-48fe-86bb-04e148fe7f31,Spot Goes on Holiday,https://m.media-amazon.com/images/I/91lAUiEqyCL._AC_US218_..jpg,9780141343778,4.5,526,13,0,3,399,,Preschool - Kindergarten,270L,24,9.86 x 0.22 x 9.62 inches,Frederick Warne,,English
1977,30824a6a-c60f-4e35-80e6-f0e3b2c112bb,"Night-Night, Spot",https://m.media-amazon.com/images/I/81ycyRuBfmL._AC_US218_..jpg,9780448438108,4.5,461,15,0,3,402,,,,32,8 x 0.12 x 8 inches,Grosset & Dunlap,,English
1978,60402b2d-a32f-46d9-a738-3f7c9bf57663,Spots Lift-the-Flap Peekaboo,https://m.media-amazon.com/images/I/51Nq80vpV6L._AC_US218_..jpg,9780723295914,4.5,437,16,0,3,10570,,,,,,PUFFIN BOOKS,,English
2022,d0b77f4a-1069-4d19-8815-339c1e0d60d7,Llama Llama's Holiday Library,https://m.media-amazon.com/images/I/81qEVe1hOJL._AC_US218_..jpg,9780425291825,4.5,542,18,0,3,,,,,,,,,
2024,17fc85d4-ee57-4cd7-8bb7-f875d2379846,Nobunny's Perfect,https://m.media-amazon.com/images/I/81Zeru-ndyL._AC_US218_..jpg,9780670014088,4.5,136,20,0,3,,,,,,,,,
2025,c7c529dc-be81-4b2a-be77-77b06d0f5c62,Llama Llama 2-in-1: Wakey-Wake/Nighty-Ni,https://m.media-amazon.com/images/I/91aqnq+no1L._AC_US218_..jpg,9780593118078,4.5,120,21,0,3,,,,,,,,,
2026,799cecef-47e6-4d9f-ab78-6e86675c9f94,Llama Llama Loves His Mama,https://m.media-amazon.com/images/I/91xv-9oxTkL._AC_US218_..jpg,9780593205624,4.5,116,22,0,3,,,,,,,,,
2027,59063be2-b0f4-4327-bef7-fe867a523820,Llama Llama 2-in-1: Gives Thanks/Jingle Bells,https://m.media-amazon.com/images/I/91400Cez8uL._AC_US218_..jpg,9780593204153,4.5,101,23,0,3,,,,,,,,,
2029,3240b893-72ab-4a39-b523-b87755fdb4b1,Llama Llama Colors,https://m.media-amazon.com/images/I/916yXc5JJbL._AC_US218_..jpg,9780593353103,4.5,118,25,0,3,,,,,,,,,
2030,13ac21be-e29c-48f0-82da-cc5ce2d74546,"Boo! (My Little World) (1 September, 2015)",https://m.media-amazon.com/images/I/51jfbeK4akL._AC_US218_..jpg,9781680105018,4.9,140,8,0,2,,,,,,,,,
2031,5502be68-b8ca-4c2e-b729-0fd0126c0975,"Hoot: A Hide-And-Seek Book of Counting (My Little World) (2 September, 2014)",https://m.media-amazon.com/images/I/51oM8QL0RqL._AC_US218_..jpg,9781589255951,4.8,310,4,0,2,,,,,,,,,
2032,d71a1255-f4ca-4d5b-9c52-c1e44a05d56e,"Roar: A Big-mouthed Book of Sounds! (My Little World) (4 March, 2014)",https://m.media-amazon.com/images/I/518uw0SBgqL._AC_US218_..jpg,9781589255937,4.7,294,5,0,2,,,,,,,,,
2033,86d32727-b68c-4c36-9c43-a70defe628a2,"I Spy Learn and Go (My Little World) (1 September, 2015)",https://m.media-amazon.com/images/I/51moJE9l8bL._AC_US218_..jpg,9781589253131,4.7,169,6,0,2,,,,,,,,,
2034,20243466-daff-4ab5-a2d2-83d9b1072ae2,"I Spy on the Farm (My Little World) (1 September, 2015)",https://m.media-amazon.com/images/I/51vcJnFRTdL._AC_US218_..jpg,9781589253124,4.7,90,9,0,2,,,,,,,,,
2035,5b734f1b-9b23-4345-aa06-ef7cb4a93376,"123 Counting Sticker Book (My Little World) (4 March, 2014)",https://m.media-amazon.com/images/I/51-0NP5UvmL._AC_US218_..jpg,9781589254442,4.6,1877,1,0,2,,,,,,,,,
2036,a0430072-93f5-4aac-9fec-4a268a8d7c3a,"My First Early-Learning Sticker Books (My Little World) (2 September, 2014)",https://m.media-amazon.com/images/I/51wzUuvdvrL._AC_US218_..jpg,9781589254503,4.6,1530,2,0,2,,,,,,,,,
2008,c2a92a5d-9db0-4891-8791-ba198e81a31b,Llama Llama Jingle Bells,https://m.media-amazon.com/images/I/916IKwD86mL._AC_US218_..jpg,9780451469809,4.5,4113,4,0,3,336.38,,Preschool and up,,14,,Viking Books for Young Readers,,English
2011,c5df4d3a-7efa-4678-a0d0-8170afc9d711,Llama Llama Gives Thanks,https://m.media-amazon.com/images/I/A1BYFbAhQTL._AC_US218_..jpg,9781101997154,4.5,3233,7,0,3,241.3,,Preschool and up,AD220L,14,,Viking Books for Young Readers,,English
2013,20bf4598-404f-4367-bef7-fd484a819852,Llama Llama Nighty-Night,https://m.media-amazon.com/images/I/61QsKXgOPkL._AC_US218_..jpg,9780670013272,4.5,2990,9,0,3,260.95,,Preschool and up,280,14,,Viking Books for Young Readers,,English
2014,564f94b7-dcd3-49fe-b349-2e862bb65205,Llama Llama Hide & Seek: A Lift-the-Flap Book,https://m.media-amazon.com/images/I/B1xSVCnfDvL._AC_US218_..jpg,9780593093566,4.5,2077,10,0,3,468,,,,14,7.25 x 0.55 x 7.31 inches,Grosset & Dunlap,,English
2018,4f6912cb-e3b0-47a4-ac02-8bdc1acd91c5,Llama Llama Zippity-Zoom,https://m.media-amazon.com/images/I/61MOb4gOWLL._AC_US218_..jpg,9780670013289,4.5,1141,14,0,3,336.38,,Preschool and up,600,14,,Viking Books for Young Readers,,English
2020,e7a1868d-5a61-4b92-9381-b1ba4090dcf2,Llama Llama Hoppity-Hop,https://m.media-amazon.com/images/I/91jPtqOUBqL._AC_US218_..jpg,9780670013296,4.5,772,16,0,3,336.38,,Preschool and up,110,14,,Viking Books for Young Readers,,English
2021,0bf5e7f2-d44b-47f5-bf9a-697a0d544314,Llama Llama Sand and Sun,https://m.media-amazon.com/images/I/A1e154K27lL._AC_US218_..jpg,9780448496399,4.5,719,17,0,3,789,,,,10,7.31 x 0.55 x 7.31 inches,Grosset & Dunlap,,English
2023,26becf82-b917-4121-9ee0-2e442c29dadf,Nelly Gnu and Daddy Too,https://m.media-amazon.com/images/I/A11p4AbSw0L._AC_US218_..jpg,9780425289778,4.5,540,19,0,3,829,,,AD200L,36,7.5 x 0.8 x 7.75 inches,Viking Books for Young Readers,,English
2007,d3c0fb8a-3933-4b92-8808-f0b094170e09,Llama Llama Easter Egg,https://m.media-amazon.com/images/I/91ekIlapjjL._AC_US218_..jpg,9780451469823,4.5,5093,3,0,3,336.38,,Preschool and up,,14,,Viking Books for Young Readers,,English
2012,adf0cbe6-dfeb-4ec1-9553-910060df9339,Llama Llama Trick or Treat,https://m.media-amazon.com/images/I/91urFGs1sgL._AC_US218_..jpg,9780451469786,4.5,3120,8,0,3,336.38,,Preschool and up,280,12,,Viking Books for Young Readers,,English
2015,cda2d035-d1ca-4440-899b-6340cfe31985,Llama Llama Gram and Grandpa,https://m.media-amazon.com/images/I/A1GrWLAZenL._AC_US218_..jpg,9780593117750,4.5,1861,11,0,3,699,,,AD320L,36,7.56 x 0.78 x 8.81 inches,Viking Books for Young Readers,,English
2017,85344d9e-edf9-49e3-bc6e-ce24d7fd3c77,Llama Llama Yum Yum Yum!,https://m.media-amazon.com/images/I/A1ORbPS8fzL._AC_US218_..jpg,9780448496382,4.5,1427,13,0,3,470,,,AD380L,14,7.31 x 0.49 x 7.31 inches,Grosset & Dunlap,,English
2028,73aa5dc1-5383-4f9e-93e3-127947552e8a,Llama Llama ABC,https://m.media-amazon.com/images/I/81D+Mc0MujS._AC_US218_..jpg,9780593464298,4.5,207,24,0,3,149,,,,26,7 x 0.56 x 7 inches,Viking Books for Young Readers,,English
2003,180765f7-1c38-40c6-b9a8-7ddfa3af53fb,"Little Blue Truck's Christmas (23 September, 2014)",https://m.media-amazon.com/images/I/619w6zrGM+L._AC_US218_..jpg,9780544320413,4.8,15243,2,0,3,,,Preschool and up,,24,,Clarion Books,,English
2001,0b66e37e-c2bc-4b4e-a210-a1699d753062,"Time for School, Little Blue Truck Big Book: A Back to School Book for Kids (28 June, 2022)",https://m.media-amazon.com/images/I/51NeT50Jw9L._AC_US218_..jpg,9780358665991,4.9,5381,8,0,3,,,Preschool - 3,,32,13.9 x 0.2 x 17.2 inches,Clarion Books,,English
2002,2a304602-ffc3-4093-ac57-543302f71d8d,"Little Blue Truck Makes a Friend: A Friendship Book for Kids (6 September, 2022)",https://m.media-amazon.com/images/I/51Ilmw8iT7L._AC_US218_..jpg,9780358722823,4.9,539,9,0,3,,,Preschool - 3,,40,,Clarion Books,,English
2462,70b00cd5-77d2-4738-863c-9ba3e14ca28c,A Child of Books,https://m.media-amazon.com/images/I/A1ya9SDpbuL._AC_US218_..jpg,9781406358315,4.5,423,26,3,6,,,,,40,10.24 x 0.59 x 10.43 inches,Walker Books Ltd,,English
2037,a9e003f8-fa07-48be-b502-8b6bd569ab71,"ABC Alphabet Sticker Book (My Little World) (4 March, 2014)",https://m.media-amazon.com/images/I/51me++4nD1L._AC_US218_..jpg,9781589254459,4.5,884,3,0,2,,,,,,,,,
2038,5a67b5d8-be97-4e10-987c-464de593400d,"Zip It: A First Book of Fastene(My Little World) (3 March, 2015)",https://m.media-amazon.com/images/I/51GuvCJRNOL._AC_US218_..jpg,9781589255548,3.6,160,7,0,2,,,,,,,,,
2050,05882d16-866f-4caa-bb9e-a8a2112f7859,That's Not My Lamb... (Usborne Touchy-Feely Books) by NA(1905-07-04),https://m.media-amazon.com/images/I/51wio-LaVHL._AC_US218_..jpg,9781409562467,4.7,520,8,0,2,,,,,,,,,
2057,f0c8e6a9-ae2e-4e19-bc2e-86a48e303350,Dinosaur Munch! The Diplodocus,https://m.media-amazon.com/images/I/51Bd+8uBfhL._AC_US218_..jpg,9781529051568,4.9,506,2,0,3,,,,,,,,,
2058,eae2dea6-7eaf-45f1-bf6f-10059fbbc42f,Dinosaur Stomp! The Triceratops (The World of Dinosaur Roar! Book 4),https://m.media-amazon.com/images/I/518ySo6OjAL._AC_US218_..jpg,9781529051827,4.9,490,3,0,3,,,,,,,,,
2059,9f635589-82d3-45e0-a462-d00c92abefe2,Dinosaur Boo! The Deinonychus (The World of Dinosaur Roar! Book 2),https://m.media-amazon.com/images/I/51afFID-UnL._AC_US218_..jpg,9781529051575,4.9,340,4,0,3,,,,,,,,,
2060,7744ec70-5c91-4188-aca1-3f29dffac642,Dinosaur Honk! The Parasaurolophus (The World of Dinosaur Roar! Book 9),https://m.media-amazon.com/images/I/51TATGw738S._AC_US218_..jpg,9781509835713,4.9,82,9,0,3,,,,,,,,,
2061,90f427ec-9cfa-4c40-9cb4-a1944d93789a,Dinosaur Roar! The Tyrannosaurus rex (The World of Dinosaur Roar! Book 1),https://m.media-amazon.com/images/I/51aqPnCxp7L._AC_US218_..jpg,9781529051810,4.8,577,1,0,3,,,,,,,,,
2062,19d0892b-fde3-4870-884b-23ff7d530741,Dinosaur Snap! The Spinosaurus (The World of Dinosaur Roar! Book 5),https://m.media-amazon.com/images/I/513h9RNUccL._AC_US218_..jpg,9781509843466,4.8,164,5,0,3,,,,,,,,,
2063,b6f90922-072a-4bac-86f1-b9acaa89985c,Dinosaur Whack! The Stegosaurus (The World of Dinosaur Roar! Book 7),https://m.media-amazon.com/images/I/51qd26dw7PL._AC_US218_..jpg,9781509835676,4.8,157,6,0,3,,,,,,,,,
2064,cf106b75-628b-479e-a7a5-b9103fbda387,Dinosaur Whizz! The Coelophysis (The World of Dinosaur Roar! Book 8),https://m.media-amazon.com/images/I/51-slNjUoPL._AC_US218_..jpg,9781509835683,4.8,123,7,0,3,,,,,,,,,
2065,8d0eb77b-413c-4c6a-8ae7-ba78db563cd9,Dinosaur Flap! The Oviraptor (The World of Dinosaur Roar! Book 6),https://m.media-amazon.com/images/I/51zklmlxC1L._AC_US218_..jpg,9781509850341,4.8,121,8,0,3,,,,,,,,,
2067,26562918-0d8f-4afe-a892-c2566870b05f,Oh Dear!: A Farm Lift-the-Flap Book (Dear Zoo & Friends),https://m.media-amazon.com/images/I/51b41lDe3TL._AC_US218_..jpg,9781534443198,4.8,1943,2,0,3,,1 - 2 years,,,18,6.13 x 0.5 x 6.25 inches,Little Simon,,English
2048,5a691089-6aa4-47b2-8621-49732be4017e,"That's Not My Kitten (Usborne Touchy Feely Books) (24 November, 2000)",https://m.media-amazon.com/images/I/51dj2fSJ33L._AC_US218_..jpg,9780746041833,4.7,1602,1,0,2,31519,,,,12,6.3 x 0.98 x 6.3 inches,Usborne Pub Ltd,,English
2070,126aee7e-f5dc-4610-8f26-5be701856d85,Dinosaurs (Dear Zoo & Friends),https://m.media-amazon.com/images/I/51aRjLMiDtL._AC_US218_..jpg,9781481449854,4.1,104,5,0,3,,1 - 4 years,Preschool and up,,14,6.13 x 0.5 x 6.25 inches,Little Simon,,English
2042,c3adbbdc-70fe-4652-9f08-cc165390de2e,That's Not My Train,https://m.media-amazon.com/images/I/51Ukn7OCiaL._AC_US218_..jpg,9780746093467,4.8,553,4,0,2,11274,,,,10,,USBORNE PUBLISHING,,English
2069,b463f88d-b9ed-4fc0-a033-0955bc6457d2,Look After Us: A Lift-the-Flap Book (Dear Zoo & Friends),https://m.media-amazon.com/images/I/51SiN2QQ0bL._AC_US218_..jpg,9781665914185,4.3,220,4,0,3,580,,,,18,6.13 x 0.4 x 6.25 inches,Little Simon,,English
2040,e7eb8db7-43d3-460a-bcf5-b53ddfc9d7a4,"That's not my teddy... (27 July, 2007)",https://m.media-amazon.com/images/I/51GdOahL6qL._AC_US218_..jpg,9780746085172,4.8,1514,2,0,2,,,,,10,6.61 x 0.98 x 6.61 inches,Usborne Publishing Ltd,,English
2041,7982b96d-e5d2-4a6d-b8a5-f601e9c07e3f,"That's not my car... (THAT'S NOT MY (R)) (27 March, 2004)",https://m.media-amazon.com/images/I/41aEo0dvrzL._AC_US218_..jpg,9780746056622,4.8,955,3,0,2,,,,,6,6.57 x 0.75 x 6.38 inches,Usborne Pub Ltd,,English
2049,f3f05a51-2a07-4eb9-a819-5b7dd539d2d0,"That's Not My Plane (Touchy-feely Books) (1 June, 2008)",https://m.media-amazon.com/images/I/51i-emvXy6L._AC_US218_..jpg,9780794524111,4.7,548,5,0,2,,,,,10,6.25 x 0.5 x 6.25 inches,Usborne Pub Ltd,,English
2044,baa6b2c4-7086-4f31-835e-62d1b7eb69b9,"That's not my panda... (1 October, 2012)",https://m.media-amazon.com/images/I/51MtJuag20L._AC_US218_..jpg,9781409549833,4.8,529,7,0,2,,,,,,6.54 x 0.87 x 6.34 inches,Usborne Books,,English
2039,c64b0199-4588-4d77-926a-01a6b3d76fd8,"That's Not My Pirate (Usborne Touchy Feely) (1 June, 2007)",https://m.media-amazon.com/images/I/51JWBD9xMlL._AC_US218_..jpg,9780794517021,4.9,402,9,0,2,,,,,10,6.75 x 0.75 x 6.5 inches,Usborne Pub Ltd,,English
2051,70eef7ba-1e60-4e6e-9bad-6335d1491d8e,Usborne Touchy-feely: Thats Not My Princess,https://m.media-amazon.com/images/I/516hQ9acSNL._AC_US218_..jpg,9780746073681,4.7,380,10,0,2,11133,,,,10,,USBORNE PUBLISHING,,English
2046,1f97f860-7f1b-436b-b116-36734dc80316,"That's Not My Truck (Touchy-Feely Board Books S.) (28 June, 2002)",https://m.media-amazon.com/images/I/51AOtiNdsJL._AC_US218_..jpg,9780746048139,4.8,297,12,0,2,,,,,12,6.38 x 0.75 x 7.2 inches,Usborne Pub Ltd,,English
2052,32fa9dca-359e-4270-9fcd-66f0bfec9f52,"That's not my bear... (THAT'S NOT MY (R)) (31 January, 2003)",https://m.media-amazon.com/images/I/41mA1mNAg8L._AC_US218_..jpg,9780746051597,4.7,267,13,0,2,449,,,,12,6.57 x 0.71 x 6.42 inches,Usborne Pub Ltd,,English
2053,df0c538d-f785-415f-b575-7e51df2a4080,That's Not My Robot,https://m.media-amazon.com/images/I/51ga8K0AfcL._AC_US218_..jpg,9780746069608,4.7,241,14,0,2,699,,,,,,USBORNE PUBLISHING,,English
2047,c1eecbb0-416e-4f53-97e6-691f1c46f5d3,"That's not my pony... (THAT'S NOT MY (R)) (26 January, 2007)",https://m.media-amazon.com/images/I/41BmVOi5DGL._AC_US218_..jpg,9780746080320,4.8,198,16,0,2,,,,,10,6.5 x 0.98 x 6.5 inches,Usborne Publishing Ltd,,English
2055,18dee531-6267-436c-82d7-e3820369a0a8,"That's not my frog... (27 March, 2009)",https://m.media-amazon.com/images/I/51cYaYryMOL._AC_US218_..jpg,9781409504436,4.7,154,17,0,2,,,,,10,6.5 x 0.98 x 6.57 inches,Usborne Publishing Ltd,,English
2056,7eba26ad-d1cb-4db4-8b13-f578d81f9aff,"That's Not My Monkey (Usborne Touchy-Feely Books) (1 June, 2008)",https://m.media-amazon.com/images/I/51lTJ+Df4jL._AC_US218_..jpg,9780794521783,4.6,109,18,0,2,,,,,10,6.5 x 0.75 x 6.5 inches,Usborne Pub Ltd,,English
2078,77a3d8c4-0c40-494f-8854-7f7947ce5fa2,"Park (My First Touch and Find, 2) (19 April, 2018)",https://m.media-amazon.com/images/I/51xqqkCwj8L._AC_US218_..jpg,9781509852543,4.8,32,8,0,2,,,,,,,,,
2079,b2ca30c1-3ff2-4267-94bb-0e12a0f08dbd,"Dinosaurs (My First Touch and Find, 7) (21 March, 2019)",https://m.media-amazon.com/images/I/51gqtjl8k5L._AC_US218_..jpg,9781529002843,4.8,24,9,0,2,,,,,,,,,
2080,81a59b93-8de0-4667-8e0b-dca45251512f,"Christmas (My First Touch and Find, 10) (17 October, 2019)",https://m.media-amazon.com/images/I/51PaW9toMBL._AC_US218_..jpg,9781529012880,4.8,15,11,0,2,,,,,,,,,
2081,00705840-8ffc-4db4-b656-8a46d3025277,"London (My First Touch and Find, 5) (6 September, 2018)",https://m.media-amazon.com/images/I/51NH5f09WQL._AC_US218_..jpg,9781509883684,4.7,115,1,0,2,,,,,,,,,
2082,b3731d3e-5ff6-49eb-b38f-c320ebd79fe8,"Halloween: Touch and Find (My First Touch and Find, 13) (3 September, 2020)",https://m.media-amazon.com/images/I/51HHC3DfwXL._AC_US218_..jpg,9781529025347,4.7,66,4,0,2,,,,,,,,,
2083,39f1389d-ca8f-4384-8430-442bc437b8db,"Beach (My First Touch and Find, 8) (30 May, 2019)",https://m.media-amazon.com/images/I/514Op0sxHLL._AC_US218_..jpg,9781529002850,4.7,55,5,0,2,,,,,,,,,
2084,46bf0d3c-6362-438a-836c-5ce7d2db13b7,"Farm (My First Touch and Find, 1) (19 April, 2018)",https://m.media-amazon.com/images/I/51vdFkVoMPL._AC_US218_..jpg,9781509852536,4.7,35,7,0,2,,,,,,,,,
2085,df904fe1-581e-40d3-99f1-26ce62e60bab,"Jungle (My First Touch and Find, 6) (21 March, 2019)",https://m.media-amazon.com/images/I/51NI8+GOM6L._AC_US218_..jpg,9781529002836,4.7,23,10,0,2,,,,,,,,,
2086,b6c2cc37-ad38-410c-9a03-a5b02bf67704,"Baby Animals (My First Touch and Find, 11) (19 March, 2020)",https://m.media-amazon.com/images/I/51rbGKgxtbL._AC_US218_..jpg,9781529016642,4.6,39,6,0,2,,,,,,,,,
2087,4ffa4680-881f-4c7a-96fe-cf9e047317a1,"Sea (My First Touch and Find) (12 July, 2018)",https://m.media-amazon.com/images/I/51MzSxyIEWL._AC_US218_..jpg,9781509852574,4.5,70,2,0,2,,,,,,,,,
2088,bd48a1ad-1b48-4f88-9de2-6caad09e2e0f,"Zoo (My First Touch and Find) (12 July, 2018)",https://m.media-amazon.com/images/I/51LBang+5PL._AC_US218_..jpg,9781509852581,4.5,66,3,0,2,,,,,,,,,
2089,64501c48-bd7c-472f-b069-89c393fba597,"Emergency (My First Touch and Find, 12) (19 March, 2020)",https://m.media-amazon.com/images/I/51QxEpiG-3L._AC_US218_..jpg,9781529016680,4.4,13,12,0,2,,,,,,,,,
2103,5b0134d6-fb1c-45b8-b26a-c801909b438c,Oh Dear!,https://m.media-amazon.com/images/I/71ltuz2zFuL._AC_US218_..jpg,9781509870325,4.5,3260,1,1,3,383,,,,,7.05 x 0.79 x 6.93 inches,Macmillan Children's Books,,English
2090,5e9373ac-2a2e-4758-a0de-61a0bec5d149,The Pout-Pout Fish,https://m.media-amazon.com/images/I/51xgSUNCDrL._AC_US218_..jpg,9780545155625,4.9,24264,1,0,3,,1 - 3 years,,,32,,Scholastic,,English
2097,4d9a0c34-707b-4b26-84a4-cac818e5213d,The Not Very Merry Pout-Pout Fish (A Pout-Pout Fish Adventure),https://m.media-amazon.com/images/I/61bvk0SpTLL._AC_US218_..jpg,9780374355494,4.7,2281,3,0,3,,1 - 3 years,Preschool - 1,AD630L,37,,"Farrar, Straus and Giroux (BYR)",,English
2092,275f37d4-c1fe-401b-88a6-3fa15c87f74a,The Pout-Pout Fish Goes to School (A Pout-Pout Fish Adventure),https://m.media-amazon.com/images/I/61PKgtPoR7L._AC_US218_..jpg,9780374360955,4.8,1858,4,0,3,,2 - 5 years,Preschool - Kindergarten,AD560L,32,,"Farrar, Straus and Giroux (BYR)",,English
2094,ec35fa1c-64d9-4b0b-9943-05563b7be9d6,The Pout-Pout Fish and the Can't-Sleep Blues (A Pout-Pout Fish Adventure),https://m.media-amazon.com/images/I/51v2mEe2DML._AC_US218_..jpg,9780374304034,4.8,876,6,0,3,,2 - 3 years,Preschool - 1,AD530L,32,,"Farrar, Straus and Giroux (BYR)",,English
2095,4769474e-0f06-4dc6-85c3-d13a4d0efc16,"The Pout-Pout Fish, Far, Far from Home (A Pout-Pout Fish Adventure)",https://m.media-amazon.com/images/I/616KwkHicvL._AC_US218_..jpg,9780374301941,4.8,615,7,0,3,,1 - 4 years,,AD590L,32,,"Farrar, Straus and Giroux (BYR)",,English
2098,3986ed2a-faff-4fb2-b8db-089ef9edb558,The Pout-Pout Fish Cleans Up the Ocean (A Pout-Pout Fish Adventure Book 4),https://m.media-amazon.com/images/I/51CuZ35zd6L._AC_US218_..jpg,9780374309343,4.7,466,8,0,3,,3 - 6 years,Preschool - 1,AD580L,32,,"Farrar, Straus and Giroux (BYR)",,English
2099,0bb9cb75-1aae-4db9-9e59-ba5b99e11e90,The Pout-Pout Fish and the Worry-Worry Whale (A Pout-Pout Fish Adventure),https://m.media-amazon.com/images/I/51oGnuJiocL._AC_US218_..jpg,9780374389307,4.5,58,10,0,3,,3 - 6 years,,,36,,"Farrar, Straus and Giroux (BYR)",,English
2072,091359f4-4eee-4118-a94c-2ee1d2bbfcc1,If Animals Said I Love You (If Animals Kissed Good Night),https://m.media-amazon.com/images/I/51L50YnDU4L._AC_US218_..jpg,9780374306021,4.8,2819,2,0,3,,Baby - 3 years,Preschool - 2,AD630L,32,9.33 x 0.36 x 9.32 inches,"Farrar, Straus and Giroux (BYR)",,English
2073,2d239015-69d8-448c-b0e9-f0e730606680,If Animals Celebrated Christmas (If Animals Kissed Good Night),https://m.media-amazon.com/images/I/61f9KVRG6mL._AC_US218_..jpg,9780374309015,4.7,701,3,0,3,,2 - 6 years,Preschool - 1,,32,9.38 x 0.39 x 9.34 inches,"Farrar, Straus and Giroux (BYR)",,English
2076,1ea424ce-ff68-4b24-a985-6fcc6676a37d,If Animals Gave Thanks (If Animals Kissed Good Night),https://m.media-amazon.com/images/I/51LP1oaEMdL._AC_US218_..jpg,9780374313418,4.6,571,5,0,3,,2 - 6 years,,,32,9.15 x 0.4 x 9.44 inches,"Farrar, Straus and Giroux (BYR)",,English
2075,e44b47e5-7e56-4f65-8dd3-83f096183046,If Animals Tried to Be Kind (If Animals Kissed Good Night),https://m.media-amazon.com/images/I/51-ww8PsdoL._AC_US218_..jpg,9780374313425,4.7,53,6,0,3,,2 - 6 years,,AD680L,32,9.41 x 0.37 x 9.31 inches,"Farrar, Straus and Giroux (BYR)",,English
2102,df0bee78-7068-4207-92c1-f27ac7c76b7c,Dragons Love Tacos,https://m.media-amazon.com/images/I/61NcGpkaWXL._AC_US218_..jpg,9780803736801,4.8,16543,40,1,4,,2 - 5 years,Preschool - 2,AD520L,40,10.44 x 0.35 x 10.31 inches,Dial Books,,English
